comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,act_16
1581788,nM,Ki,,BAO_0000192,Ki,982001,Binding affinity to androgen receptor (unknown origin) by fluorescence polarization assay,B,,CHEMBL2428205,10.1016/j.bmcl.2013.06.089,23953070,CHEMBL2424628,Discovery of potent and selective nonsteroidal indazolyl amide glucocorticoid receptor agonists.,PUBLICATION,"Modification of a phenolic lead structure based on lessons learned from increasing the potency of steroidal glucocorticoid agonists lead to the discovery of exceptionally potent, nonsteroidal, indazole GR agonists. SAR was developed to achieve good selectivity against other nuclear hormone receptors with the ultimate goal of achieving a dissociated GR agonist as measured by human in vitro assays. The specific interactions by which this class of compounds inhibits GR was elucidated by solving an X-ray co-crystal structure.",,CC(C)(C(=O)Nc1nncs1)[C@@H](c1ccccc1)c1ccc2c(cnn2-c2ccc(F)cc2)c1,C26H22FN5OS,CHEMBL2426662,25000.0,,,,,,,,,,,,,,,,
1581789,nM,Ki,,BAO_0000192,Ki,982001,Binding affinity to androgen receptor (unknown origin) by fluorescence polarization assay,B,,CHEMBL2428205,10.1016/j.bmcl.2013.06.089,23953070,CHEMBL2424628,Discovery of potent and selective nonsteroidal indazolyl amide glucocorticoid receptor agonists.,PUBLICATION,"Modification of a phenolic lead structure based on lessons learned from increasing the potency of steroidal glucocorticoid agonists lead to the discovery of exceptionally potent, nonsteroidal, indazole GR agonists. SAR was developed to achieve good selectivity against other nuclear hormone receptors with the ultimate goal of achieving a dissociated GR agonist as measured by human in vitro assays. The specific interactions by which this class of compounds inhibits GR was elucidated by solving an X-ray co-crystal structure.",,CC(C)(C(=O)Nc1nncs1)[C@H](c1ccccc1)c1ccc2c(cnn2-c2ccc(F)cc2)c1,C26H22FN5OS,CHEMBL2426663,25000.0,,,,,,,,,,,,,,,,
1594416,nM,Ki,,BAO_0000192,Ki,523646,Agonist activity at androgen receptor,F,,CHEMBL998017,10.1021/jm900280m,19432422,CHEMBL1136927,Nonsteroidal selective androgen receptor modulators (SARMs): dissociating the anabolic and androgenic activities of the androgen receptor for therapeutic benefit.,PUBLICATION,,,N#Cc1ccc(N2[C@@H]3CC[C@H]2C[C@@H](O)C3)c2ccccc12,C18H18N2O,CHEMBL3084525,5.0,,,,,,,,,,,,,,,,
1619627,nM,Ki,,BAO_0000192,Ki,1292839,Displacement of [3H]-methyltrienolone from human androgen receptor expressed in HEK293 cells,B,,CHEMBL3122503,10.1021/jm401616g,24446728,CHEMBL3120138,"Glucocorticoid receptor modulators informed by crystallography lead to a new rationale for receptor selectivity, function, and implications for structure-based design.",PUBLICATION,"The structural basis of the pharmacology enabling the use of glucocorticoids as reliable treatments for inflammation and autoimmune diseases has been augmented with a new group of glucocorticoid receptor (GR) ligands. Compound 10, the archetype of a new family of dibenzoxepane and dibenzosuberane sulfonamides, is a potent anti-inflammatory agent with selectivity for the GR versus other steroid receptors and a differentiated gene expression profile versus clinical glucocorticoids (lower GR transactivation with comparable transrepression). A stereospecific synthesis of this chiral molecule provides the unique topology needed for biological activity and structural biology. In vivo activity of 10 in acute and chronic models of inflammation is equivalent to prednisolone. The crystal structure of compound 10 within the GR ligand binding domain (LBD) unveils a novel binding conformation distinct from the classic model adopted by cognate ligands. The overall conformation of the GR LBD/10 complex provides a new basis for binding, selectivity, and anti-inflammatory activity and a path for further insights into structure-based ligand design.",,CC/C(=C1\c2ccccc2OCc2cccc(OC)c21)c1cccc(NS(C)(=O)=O)c1,C25H25NO4S,CHEMBL3120317,239.0,,,,,,,,,,,,,,,,
1619628,nM,Ki,,BAO_0000192,Ki,1292839,Displacement of [3H]-methyltrienolone from human androgen receptor expressed in HEK293 cells,B,,CHEMBL3122503,10.1021/jm401616g,24446728,CHEMBL3120138,"Glucocorticoid receptor modulators informed by crystallography lead to a new rationale for receptor selectivity, function, and implications for structure-based design.",PUBLICATION,"The structural basis of the pharmacology enabling the use of glucocorticoids as reliable treatments for inflammation and autoimmune diseases has been augmented with a new group of glucocorticoid receptor (GR) ligands. Compound 10, the archetype of a new family of dibenzoxepane and dibenzosuberane sulfonamides, is a potent anti-inflammatory agent with selectivity for the GR versus other steroid receptors and a differentiated gene expression profile versus clinical glucocorticoids (lower GR transactivation with comparable transrepression). A stereospecific synthesis of this chiral molecule provides the unique topology needed for biological activity and structural biology. In vivo activity of 10 in acute and chronic models of inflammation is equivalent to prednisolone. The crystal structure of compound 10 within the GR ligand binding domain (LBD) unveils a novel binding conformation distinct from the classic model adopted by cognate ligands. The overall conformation of the GR LBD/10 complex provides a new basis for binding, selectivity, and anti-inflammatory activity and a path for further insights into structure-based ligand design.",,CC/C(=C1/c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,C24H23NO3S,CHEMBL3120318,9.74,,,,,,,,,,,,,,,,
1619629,nM,Ki,,BAO_0000192,Ki,1292839,Displacement of [3H]-methyltrienolone from human androgen receptor expressed in HEK293 cells,B,,CHEMBL3122503,10.1021/jm401616g,24446728,CHEMBL3120138,"Glucocorticoid receptor modulators informed by crystallography lead to a new rationale for receptor selectivity, function, and implications for structure-based design.",PUBLICATION,"The structural basis of the pharmacology enabling the use of glucocorticoids as reliable treatments for inflammation and autoimmune diseases has been augmented with a new group of glucocorticoid receptor (GR) ligands. Compound 10, the archetype of a new family of dibenzoxepane and dibenzosuberane sulfonamides, is a potent anti-inflammatory agent with selectivity for the GR versus other steroid receptors and a differentiated gene expression profile versus clinical glucocorticoids (lower GR transactivation with comparable transrepression). A stereospecific synthesis of this chiral molecule provides the unique topology needed for biological activity and structural biology. In vivo activity of 10 in acute and chronic models of inflammation is equivalent to prednisolone. The crystal structure of compound 10 within the GR ligand binding domain (LBD) unveils a novel binding conformation distinct from the classic model adopted by cognate ligands. The overall conformation of the GR LBD/10 complex provides a new basis for binding, selectivity, and anti-inflammatory activity and a path for further insights into structure-based ligand design.",,C/C(=C1/c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,C23H21NO3S,CHEMBL3120319,5.98,,,,,,,,,,,,,,,,
1619630,nM,Ki,,BAO_0000192,Ki,1292839,Displacement of [3H]-methyltrienolone from human androgen receptor expressed in HEK293 cells,B,,CHEMBL3122503,10.1021/jm401616g,24446728,CHEMBL3120138,"Glucocorticoid receptor modulators informed by crystallography lead to a new rationale for receptor selectivity, function, and implications for structure-based design.",PUBLICATION,"The structural basis of the pharmacology enabling the use of glucocorticoids as reliable treatments for inflammation and autoimmune diseases has been augmented with a new group of glucocorticoid receptor (GR) ligands. Compound 10, the archetype of a new family of dibenzoxepane and dibenzosuberane sulfonamides, is a potent anti-inflammatory agent with selectivity for the GR versus other steroid receptors and a differentiated gene expression profile versus clinical glucocorticoids (lower GR transactivation with comparable transrepression). A stereospecific synthesis of this chiral molecule provides the unique topology needed for biological activity and structural biology. In vivo activity of 10 in acute and chronic models of inflammation is equivalent to prednisolone. The crystal structure of compound 10 within the GR ligand binding domain (LBD) unveils a novel binding conformation distinct from the classic model adopted by cognate ligands. The overall conformation of the GR LBD/10 complex provides a new basis for binding, selectivity, and anti-inflammatory activity and a path for further insights into structure-based ligand design.",,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,C23H21NO2S,CHEMBL3120320,418.0,,,,,,,,,,,,,,,,
1625062,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC(C)C[C@H](NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CS)NC(=O)[C@H](C)N)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CS)C(=O)O)[C@@H](C)O,C104H145N23O34S4,CHEMBL3132973,3000.0,,,,,,,,,,,,,,,,
1625063,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC(C)C[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CS)NC(=O)[C@H](C)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CS)C(=O)O)[C@@H](C)O,C108H145N23O34S4,CHEMBL3132974,4000.0,,,,,,,,,,,,,,,,
1625064,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC(C)C[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CS)NC(=O)[C@H](C)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CS)C(=O)O)[C@@H](C)O,C105H143N25O34S4,CHEMBL3132975,7000.0,,,,,,,,,,,,,,,,
1625065,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC(C)C[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccc(Cl)cc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CS)NC(=O)[C@H](C)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CS)C(=O)O)[C@@H](C)O,C103H141ClN24O35S4,CHEMBL3132976,3000.0,,,,,,,,,,,,,,,,
1625066,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC(C)C[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CS)NC(=O)[C@H](C)N)C(=O)N[C@@H](Cc1ccc(Cl)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CS)C(=O)O)[C@@H](C)O,C103H141ClN24O35S4,CHEMBL3132977,600.0,,,,,,,,,,,,,,,,
1625067,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC(C)C[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CS)NC(=O)[C@H](C)N)C(=O)N[C@@H](Cc1ccccc1Cl)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CS)C(=O)O)[C@@H](C)O,C103H141ClN24O35S4,CHEMBL3132978,3000.0,,,,,,,,,,,,,,,,
1625068,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC(C)C[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](CS)NC(=O)[C@H](C)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CS)C(=O)O)[C@@H](C)O,C103H148N24O35S4,CHEMBL3132979,3000.0,,,,,,,,,,,,,,,,
1625069,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC(C)C[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CS)NC(=O)[C@H](C)N)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CS)C(=O)O)[C@@H](C)O,C103H148N24O35S4,CHEMBL3132980,2300.0,,,,,,,,,,,,,,,,
1625070,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C)[C@@H](C)O,C106H166N30O36S4,CHEMBL3132981,1300.0,,,,,,,,,,,,,,,,
1625071,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C)[C@@H](C)O,C112H169N31O34S4,CHEMBL3132982,4100.0,,,,,,,,,,,,,,,,
1625072,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C)[C@@H](C)O,C114H171N31O36S4,CHEMBL3132983,2100.0,,,,,,,,,,,,,,,,
1625073,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C)[C@@H](C)O,C112H168N30O35S4,CHEMBL3132984,2100.0,,,,,,,,,,,,,,,,
1625074,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C)[C@@H](C)O,C114H175N31O33S4,CHEMBL3132985,1900.0,,,,,,,,,,,,,,,,
1625075,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C)[C@@H](C)O,C106H173N31O34S4,CHEMBL3132986,13000.0,,,,,,,,,,,,,,,,
1625076,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C)[C@@H](C)O,C112H168N28O34S4,CHEMBL3132987,10000.0,,,,,,,,,,,,,,,,
1625077,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C)[C@@H](C)O,C111H168N30O34S4,CHEMBL3132988,2500.0,,,,,,,,,,,,,,,,
