comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,act_16,act_17,act_18,act_19,act_20,act_21
2038917,%,Efficacy,,BAO_0000656,Efficacy,438256,Antagonist activity at human androgen receptor expressed in CV1 cells assessed as inhibition of DHT-induced response,F,,CHEMBL887362,10.1016/j.bmcl.2007.01.007,17257838,CHEMBL1144605,Discovery of an androgen receptor modulator pharmacophore based on 2-quinolinones.,PUBLICATION,A series of alkylamino-2-quinolinone compounds (3) was discovered as androgen receptor modulators based on an early linear tricyclic quinoline pharmacophore (1). The series demonstrated selective high binding affinity to androgen receptor and potent receptor modulating activities in the cotransfection assays.,,CC(C)(C)CNc1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1,C15H17F3N2O,CHEMBL3706911,72.0,,,,,,,,,,,,,,,,,,,,,
2038932,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,"Entry 0: 441968, Entry 1: 441970, ","Entry 0: Agonist activity at human AR relative to DHT, Entry 1: Antagonist activity at human AR assessed as inhibition of DHT-induced response, ","Entry 0: F, Entry 1: F, ",,"Entry 0: CHEMBL891112, Entry 1: CHEMBL891114, ","Entry 0: 10.1016/j.bmcl.2007.01.001, Entry 1: 10.1016/j.bmcl.2007.01.001, ","Entry 0: 17267219, Entry 1: 17267219, ","Entry 0: CHEMBL1147033, Entry 1: CHEMBL1147033, ","Entry 0: Novel selective androgen receptor modulators: SAR studies on 6-bisalkylamino-2-quinolinones., Entry 1: Novel selective androgen receptor modulators: SAR studies on 6-bisalkylamino-2-quinolinones., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: A series of selective androgen receptor modulators (SARMs) with a wide spectrum of receptor modulating activities was developed based on optimization of the 4-substituted 6-bisalkylamino-2-quinolinones (3). Significance of the trifluoromethyl group on the side chains and its interactions with amino acid residues within the androgen receptor (AR) ligand binding domain are discussed. A representative analog (9) was tested orally in a rodent model of hypogonadism and demonstrated desirable tissue selectivity., Entry 1: A series of selective androgen receptor modulators (SARMs) with a wide spectrum of receptor modulating activities was developed based on optimization of the 4-substituted 6-bisalkylamino-2-quinolinones (3). Significance of the trifluoromethyl group on the side chains and its interactions with amino acid residues within the androgen receptor (AR) ligand binding domain are discussed. A representative analog (9) was tested orally in a rodent model of hypogonadism and demonstrated desirable tissue selectivity., ",,O=c1cc(C(F)(F)F)c2cc(N(Cc3ccccc3)CC(F)(F)F)ccc2[nH]1,C19H14F6N2O,CHEMBL3706926,20.0,71.0,,,,,,,,,,,,,,,,,,,,
2038933,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,"Entry 0: 441968, Entry 1: 441970, ","Entry 0: Agonist activity at human AR relative to DHT, Entry 1: Antagonist activity at human AR assessed as inhibition of DHT-induced response, ","Entry 0: F, Entry 1: F, ",,"Entry 0: CHEMBL891112, Entry 1: CHEMBL891114, ","Entry 0: 10.1016/j.bmcl.2007.01.001, Entry 1: 10.1016/j.bmcl.2007.01.001, ","Entry 0: 17267219, Entry 1: 17267219, ","Entry 0: CHEMBL1147033, Entry 1: CHEMBL1147033, ","Entry 0: Novel selective androgen receptor modulators: SAR studies on 6-bisalkylamino-2-quinolinones., Entry 1: Novel selective androgen receptor modulators: SAR studies on 6-bisalkylamino-2-quinolinones., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: A series of selective androgen receptor modulators (SARMs) with a wide spectrum of receptor modulating activities was developed based on optimization of the 4-substituted 6-bisalkylamino-2-quinolinones (3). Significance of the trifluoromethyl group on the side chains and its interactions with amino acid residues within the androgen receptor (AR) ligand binding domain are discussed. A representative analog (9) was tested orally in a rodent model of hypogonadism and demonstrated desirable tissue selectivity., Entry 1: A series of selective androgen receptor modulators (SARMs) with a wide spectrum of receptor modulating activities was developed based on optimization of the 4-substituted 6-bisalkylamino-2-quinolinones (3). Significance of the trifluoromethyl group on the side chains and its interactions with amino acid residues within the androgen receptor (AR) ligand binding domain are discussed. A representative analog (9) was tested orally in a rodent model of hypogonadism and demonstrated desirable tissue selectivity., ",,O=c1cc(C(F)(F)F)c2cc(N(Cc3cccs3)CC(F)(F)F)ccc2[nH]1,C17H12F6N2OS,CHEMBL3706927,20.0,85.0,,,,,,,,,,,,,,,,,,,,
2038934,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,"Entry 0: 441968, Entry 1: 441970, ","Entry 0: Agonist activity at human AR relative to DHT, Entry 1: Antagonist activity at human AR assessed as inhibition of DHT-induced response, ","Entry 0: F, Entry 1: F, ",,"Entry 0: CHEMBL891112, Entry 1: CHEMBL891114, ","Entry 0: 10.1016/j.bmcl.2007.01.001, Entry 1: 10.1016/j.bmcl.2007.01.001, ","Entry 0: 17267219, Entry 1: 17267219, ","Entry 0: CHEMBL1147033, Entry 1: CHEMBL1147033, ","Entry 0: Novel selective androgen receptor modulators: SAR studies on 6-bisalkylamino-2-quinolinones., Entry 1: Novel selective androgen receptor modulators: SAR studies on 6-bisalkylamino-2-quinolinones., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: A series of selective androgen receptor modulators (SARMs) with a wide spectrum of receptor modulating activities was developed based on optimization of the 4-substituted 6-bisalkylamino-2-quinolinones (3). Significance of the trifluoromethyl group on the side chains and its interactions with amino acid residues within the androgen receptor (AR) ligand binding domain are discussed. A representative analog (9) was tested orally in a rodent model of hypogonadism and demonstrated desirable tissue selectivity., Entry 1: A series of selective androgen receptor modulators (SARMs) with a wide spectrum of receptor modulating activities was developed based on optimization of the 4-substituted 6-bisalkylamino-2-quinolinones (3). Significance of the trifluoromethyl group on the side chains and its interactions with amino acid residues within the androgen receptor (AR) ligand binding domain are discussed. A representative analog (9) was tested orally in a rodent model of hypogonadism and demonstrated desirable tissue selectivity., ",,CCOC(=O)CN(CC(F)(F)F)c1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1,C16H14F6N2O3,CHEMBL3706928,41.0,59.0,,,,,,,,,,,,,,,,,,,,
2038935,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,"Entry 0: 441968, Entry 1: 441970, ","Entry 0: Agonist activity at human AR relative to DHT, Entry 1: Antagonist activity at human AR assessed as inhibition of DHT-induced response, ","Entry 0: F, Entry 1: F, ",,"Entry 0: CHEMBL891112, Entry 1: CHEMBL891114, ","Entry 0: 10.1016/j.bmcl.2007.01.001, Entry 1: 10.1016/j.bmcl.2007.01.001, ","Entry 0: 17267219, Entry 1: 17267219, ","Entry 0: CHEMBL1147033, Entry 1: CHEMBL1147033, ","Entry 0: Novel selective androgen receptor modulators: SAR studies on 6-bisalkylamino-2-quinolinones., Entry 1: Novel selective androgen receptor modulators: SAR studies on 6-bisalkylamino-2-quinolinones., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: A series of selective androgen receptor modulators (SARMs) with a wide spectrum of receptor modulating activities was developed based on optimization of the 4-substituted 6-bisalkylamino-2-quinolinones (3). Significance of the trifluoromethyl group on the side chains and its interactions with amino acid residues within the androgen receptor (AR) ligand binding domain are discussed. A representative analog (9) was tested orally in a rodent model of hypogonadism and demonstrated desirable tissue selectivity., Entry 1: A series of selective androgen receptor modulators (SARMs) with a wide spectrum of receptor modulating activities was developed based on optimization of the 4-substituted 6-bisalkylamino-2-quinolinones (3). Significance of the trifluoromethyl group on the side chains and its interactions with amino acid residues within the androgen receptor (AR) ligand binding domain are discussed. A representative analog (9) was tested orally in a rodent model of hypogonadism and demonstrated desirable tissue selectivity., ",,O=C(N(CC(F)(F)F)c1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1)C(F)(F)F,C14H7F9N2O2,CHEMBL3706929,38.0,56.0,,,,,,,,,,,,,,,,,,,,
2038936,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,"Entry 0: 441968, Entry 1: 441970, ","Entry 0: Agonist activity at human AR relative to DHT, Entry 1: Antagonist activity at human AR assessed as inhibition of DHT-induced response, ","Entry 0: F, Entry 1: F, ",,"Entry 0: CHEMBL891112, Entry 1: CHEMBL891114, ","Entry 0: 10.1016/j.bmcl.2007.01.001, Entry 1: 10.1016/j.bmcl.2007.01.001, ","Entry 0: 17267219, Entry 1: 17267219, ","Entry 0: CHEMBL1147033, Entry 1: CHEMBL1147033, ","Entry 0: Novel selective androgen receptor modulators: SAR studies on 6-bisalkylamino-2-quinolinones., Entry 1: Novel selective androgen receptor modulators: SAR studies on 6-bisalkylamino-2-quinolinones., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: A series of selective androgen receptor modulators (SARMs) with a wide spectrum of receptor modulating activities was developed based on optimization of the 4-substituted 6-bisalkylamino-2-quinolinones (3). Significance of the trifluoromethyl group on the side chains and its interactions with amino acid residues within the androgen receptor (AR) ligand binding domain are discussed. A representative analog (9) was tested orally in a rodent model of hypogonadism and demonstrated desirable tissue selectivity., Entry 1: A series of selective androgen receptor modulators (SARMs) with a wide spectrum of receptor modulating activities was developed based on optimization of the 4-substituted 6-bisalkylamino-2-quinolinones (3). Significance of the trifluoromethyl group on the side chains and its interactions with amino acid residues within the androgen receptor (AR) ligand binding domain are discussed. A representative analog (9) was tested orally in a rodent model of hypogonadism and demonstrated desirable tissue selectivity., ",,O=c1cc(C(F)(F)F)c2cc(N(Cc3ccoc3)CC(F)(F)F)ccc2[nH]1,C17H12F6N2O2,CHEMBL3706930,20.0,49.0,,,,,,,,,,,,,,,,,,,,
2038937,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,"Entry 0: 441968, Entry 1: 441970, ","Entry 0: Agonist activity at human AR relative to DHT, Entry 1: Antagonist activity at human AR assessed as inhibition of DHT-induced response, ","Entry 0: F, Entry 1: F, ",,"Entry 0: CHEMBL891112, Entry 1: CHEMBL891114, ","Entry 0: 10.1016/j.bmcl.2007.01.001, Entry 1: 10.1016/j.bmcl.2007.01.001, ","Entry 0: 17267219, Entry 1: 17267219, ","Entry 0: CHEMBL1147033, Entry 1: CHEMBL1147033, ","Entry 0: Novel selective androgen receptor modulators: SAR studies on 6-bisalkylamino-2-quinolinones., Entry 1: Novel selective androgen receptor modulators: SAR studies on 6-bisalkylamino-2-quinolinones., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: A series of selective androgen receptor modulators (SARMs) with a wide spectrum of receptor modulating activities was developed based on optimization of the 4-substituted 6-bisalkylamino-2-quinolinones (3). Significance of the trifluoromethyl group on the side chains and its interactions with amino acid residues within the androgen receptor (AR) ligand binding domain are discussed. A representative analog (9) was tested orally in a rodent model of hypogonadism and demonstrated desirable tissue selectivity., Entry 1: A series of selective androgen receptor modulators (SARMs) with a wide spectrum of receptor modulating activities was developed based on optimization of the 4-substituted 6-bisalkylamino-2-quinolinones (3). Significance of the trifluoromethyl group on the side chains and its interactions with amino acid residues within the androgen receptor (AR) ligand binding domain are discussed. A representative analog (9) was tested orally in a rodent model of hypogonadism and demonstrated desirable tissue selectivity., ",,CC(=O)C(C)N(CC(F)(F)F)c1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1,C16H14F6N2O2,CHEMBL3706931,20.0,69.0,,,,,,,,,,,,,,,,,,,,
2200251,%,Efficacy,,BAO_0000656,Efficacy,1689732,Agonist activity at human androgen receptor expressed in African green monkey CV-1 cells after 17 hrs by ARE luciferase reporter gene assay relative to control,B,,CHEMBL4040302,10.1021/acs.jmedchem.7b00373,28696695,CHEMBL4038318,Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators.,PUBLICATION,"In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented.",,CCn1c(C#N)ccc1-c1ccc(O)cc1F,C13H11FN2O,CHEMBL4060340,64.0,,,,,,,,,,,,,,,,,,,,,
2201421,%,Efficacy,,BAO_0000656,Efficacy,1689732,Agonist activity at human androgen receptor expressed in African green monkey CV-1 cells after 17 hrs by ARE luciferase reporter gene assay relative to control,B,,CHEMBL4040302,10.1021/acs.jmedchem.7b00373,28696695,CHEMBL4038318,Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators.,PUBLICATION,"In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented.",,Cn1c(C#N)ccc1-c1ccc(O)c2c1CCC2,C15H14N2O,CHEMBL4061510,85.0,,,,,,,,,,,,,,,,,,,,,
2201927,%,Efficacy,,BAO_0000656,Efficacy,1689732,Agonist activity at human androgen receptor expressed in African green monkey CV-1 cells after 17 hrs by ARE luciferase reporter gene assay relative to control,B,,CHEMBL4040302,10.1021/acs.jmedchem.7b00373,28696695,CHEMBL4038318,Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators.,PUBLICATION,"In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented.",,Cn1c(C#N)ccc1-c1ccc(O)c(Cl)c1,C12H9ClN2O,CHEMBL4062016,80.0,,,,,,,,,,,,,,,,,,,,,
2205753,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,"Entry 0: 1689732, Entry 1: 1689767, ","Entry 0: Agonist activity at human androgen receptor expressed in African green monkey CV-1 cells after 17 hrs by ARE luciferase reporter gene assay relative to control, Entry 1: Androgenic activity at human androgen receptor expressed in African green monkey CV-1 cells assessed as increase in interaction between VP16-fused AR-NTD and GAL4-fused AR-LBD after 17 hrs by luciferase reporter gene assay relative to control, ","Entry 0: B, Entry 1: A, ",,"Entry 0: CHEMBL4040302, Entry 1: CHEMBL4040337, ","Entry 0: 10.1021/acs.jmedchem.7b00373, Entry 1: 10.1021/acs.jmedchem.7b00373, ","Entry 0: 28696695, Entry 1: 28696695, ","Entry 0: CHEMBL4038318, Entry 1: CHEMBL4038318, ","Entry 0: Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators., Entry 1: Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented., Entry 1: In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented., ",,Cc1cc(-c2ccc(C#N)n2C)ccc1O,C13H12N2O,CHEMBL4065842,42.0,91.0,,,,,,,,,,,,,,,,,,,,
2206230,%,Efficacy,,BAO_0000656,Efficacy,1689732,Agonist activity at human androgen receptor expressed in African green monkey CV-1 cells after 17 hrs by ARE luciferase reporter gene assay relative to control,B,,CHEMBL4040302,10.1021/acs.jmedchem.7b00373,28696695,CHEMBL4038318,Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators.,PUBLICATION,"In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented.",,Cn1c(C#N)ccc1-c1ccc(O)cc1C#N,C13H9N3O,CHEMBL4066319,82.0,,,,,,,,,,,,,,,,,,,,,
2208473,%,Efficacy,,BAO_0000656,Efficacy,1689732,Agonist activity at human androgen receptor expressed in African green monkey CV-1 cells after 17 hrs by ARE luciferase reporter gene assay relative to control,B,,CHEMBL4040302,10.1021/acs.jmedchem.7b00373,28696695,CHEMBL4038318,Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators.,PUBLICATION,"In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented.",,Cn1c(C#N)ccc1-c1ccc(O)c(F)c1,C12H9FN2O,CHEMBL4068562,69.0,,,,,,,,,,,,,,,,,,,,,
2208937,%,Efficacy,,BAO_0000656,Efficacy,1689732,Agonist activity at human androgen receptor expressed in African green monkey CV-1 cells after 17 hrs by ARE luciferase reporter gene assay relative to control,B,,CHEMBL4040302,10.1021/acs.jmedchem.7b00373,28696695,CHEMBL4038318,Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators.,PUBLICATION,"In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented.",,Cn1c(C#N)ccc1-c1ccc(O)c(F)c1F,C12H8F2N2O,CHEMBL4069026,85.0,,,,,,,,,,,,,,,,,,,,,
2212641,%,Efficacy,,BAO_0000656,Efficacy,1689732,Agonist activity at human androgen receptor expressed in African green monkey CV-1 cells after 17 hrs by ARE luciferase reporter gene assay relative to control,B,,CHEMBL4040302,10.1021/acs.jmedchem.7b00373,28696695,CHEMBL4038318,Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators.,PUBLICATION,"In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented.",,Cc1c(O)ccc(-c2ccc(C#N)n2C)c1C,C14H14N2O,CHEMBL4072730,116.0,,,,,,,,,,,,,,,,,,,,,
2213310,%,Efficacy,,BAO_0000656,Efficacy,1689732,Agonist activity at human androgen receptor expressed in African green monkey CV-1 cells after 17 hrs by ARE luciferase reporter gene assay relative to control,B,,CHEMBL4040302,10.1021/acs.jmedchem.7b00373,28696695,CHEMBL4038318,Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators.,PUBLICATION,"In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented.",,Cn1c(C#N)ccc1-c1ccc(O)cc1C(F)(F)F,C13H9F3N2O,CHEMBL4073399,69.0,,,,,,,,,,,,,,,,,,,,,
2213780,%,Efficacy,,BAO_0000656,Efficacy,1689732,Agonist activity at human androgen receptor expressed in African green monkey CV-1 cells after 17 hrs by ARE luciferase reporter gene assay relative to control,B,,CHEMBL4040302,10.1021/acs.jmedchem.7b00373,28696695,CHEMBL4038318,Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators.,PUBLICATION,"In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented.",,Cn1c(C#N)cc(Br)c1-c1ccc(O)cc1,C12H9BrN2O,CHEMBL4073869,31.0,,,,,,,,,,,,,,,,,,,,,
2214466,%,Efficacy,,BAO_0000656,Efficacy,1689732,Agonist activity at human androgen receptor expressed in African green monkey CV-1 cells after 17 hrs by ARE luciferase reporter gene assay relative to control,B,,CHEMBL4040302,10.1021/acs.jmedchem.7b00373,28696695,CHEMBL4038318,Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators.,PUBLICATION,"In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented.",,Cn1c(C#N)ccc1-c1c(Cl)cc(O)cc1Cl,C12H8Cl2N2O,CHEMBL4074555,76.0,,,,,,,,,,,,,,,,,,,,,
2219288,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,"Entry 0: 1689732, Entry 1: 1689767, ","Entry 0: Agonist activity at human androgen receptor expressed in African green monkey CV-1 cells after 17 hrs by ARE luciferase reporter gene assay relative to control, Entry 1: Androgenic activity at human androgen receptor expressed in African green monkey CV-1 cells assessed as increase in interaction between VP16-fused AR-NTD and GAL4-fused AR-LBD after 17 hrs by luciferase reporter gene assay relative to control, ","Entry 0: B, Entry 1: A, ",,"Entry 0: CHEMBL4040302, Entry 1: CHEMBL4040337, ","Entry 0: 10.1021/acs.jmedchem.7b00373, Entry 1: 10.1021/acs.jmedchem.7b00373, ","Entry 0: 28696695, Entry 1: 28696695, ","Entry 0: CHEMBL4038318, Entry 1: CHEMBL4038318, ","Entry 0: Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators., Entry 1: Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented., Entry 1: In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented., ",,Cc1cc(O)ccc1-c1ccc(C#N)n1C,C13H12N2O,CHEMBL4079377,37.0,69.0,,,,,,,,,,,,,,,,,,,,
2227167,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,"Entry 0: 1689732, Entry 1: 1689767, ","Entry 0: Agonist activity at human androgen receptor expressed in African green monkey CV-1 cells after 17 hrs by ARE luciferase reporter gene assay relative to control, Entry 1: Androgenic activity at human androgen receptor expressed in African green monkey CV-1 cells assessed as increase in interaction between VP16-fused AR-NTD and GAL4-fused AR-LBD after 17 hrs by luciferase reporter gene assay relative to control, ","Entry 0: B, Entry 1: A, ",,"Entry 0: CHEMBL4040302, Entry 1: CHEMBL4040337, ","Entry 0: 10.1021/acs.jmedchem.7b00373, Entry 1: 10.1021/acs.jmedchem.7b00373, ","Entry 0: 28696695, Entry 1: 28696695, ","Entry 0: CHEMBL4038318, Entry 1: CHEMBL4038318, ","Entry 0: Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators., Entry 1: Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented., Entry 1: In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented., ",,Cn1c(C#N)ccc1-c1ccc(O)cc1,C12H10N2O,CHEMBL4087256,36.0,103.0,,,,,,,,,,,,,,,,,,,,
2227585,%,Efficacy,,BAO_0000656,Efficacy,1689732,Agonist activity at human androgen receptor expressed in African green monkey CV-1 cells after 17 hrs by ARE luciferase reporter gene assay relative to control,B,,CHEMBL4040302,10.1021/acs.jmedchem.7b00373,28696695,CHEMBL4038318,Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators.,PUBLICATION,"In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented.",,COC(=O)c1cc(O)ccc1-c1ccc(C#N)n1C,C14H12N2O3,CHEMBL4087674,36.0,,,,,,,,,,,,,,,,,,,,,
