,SMILES,target_0
3414,N[C@@H](CCC(=O)O)C(=O)O,0
3415,ClCCN(CCCl)P1(=O)OCCCN1CCCl,1
3416,CC(=O)OCc1cocc2c(C=O)ccc12,1
3417,CC(C)(Br)C(Br)CCl,0
3418,Cc1ccccc1c2oc3ccccc3n2,0
3419,COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@H]5Oc1c2[C@]45CCN3C,0
3420,CN(Cc1ccccc1)N=O,1
3421,[O-][N+](=O)c1ccc2ccc3cccc4[C@H]5O[C@H]5c1c2c34,1
3422,Nc1c(F)cc(cc1F)c2cc(F)c(N)c(F)c2,1
3423,Cc1cc(C)cc(c1)N=Nc2c(O)ccc3ccccc23,0
3424,Cc1cccc(C)c1NC(=O)CN2CCCC2=O,0
3425,CC(=CCC[C@@](C)(O)C=C)C,0
3426,CC(=O)Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,1
3427,COc1ccc2nc3occc3c(OC)c2c1,1
3428,CSCCC(NC=O)C(=O)NC(Cc1ccccc1)C(=O)O,0
3429,c1ccc2c(c1)ccc3cc4c(ccc5ccccc45)cc23,1
3430,CC(=O)OCc1ccc2ccc3cccc4ccc1c2c34,1
3431,C1Cc2c(ccc3cccnc23)C4OC14,0
3432,[C-]#N,0
3433,COc1c(c(C)c(cc1C(C)(C)C)[N+](=O)[O-])[N+](=O)[O-],0
3434,Nc1ccc(N=Nc2ccc3cc(c(N=Nc4ccc(Nc5ccc(cc5S(=O)(=O)O)N=Nc6c(O)c7cc(ccc7cc6S(=O)(=O)O)N=Nc8ccc(N)cc8N)cc4)c(O)c3c2)S(=O)(=O)O)c(N)c1,1
3435,[O-][N+](=O)c1c(Cl)c(Cl)c2Oc3c(Cl)c(Cl)ccc3Oc2c1Cl,1
3436,Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,0
3437,CCc1ccccc1[N+](=O)[O-],0
3438,ClC(C(=O)Cl)c1ccccc1,1
3439,Nc1ccc(CC(=O)O)cc1,1
3440,CCCSC(=O)Cl,1
3441,CNC(=N)N[N+](=O)[O-],1
3442,Oc1ccc2cc(ccc2c1N=Nc3ccccc3)S(=O)(=O)O,0
3443,COC(COC(=O)N)C1=C(N2CC2)C(=O)C(=C(N3CC3)C1=O)C,1
3444,COCC12OOC1(C)c3ccccc3O2,1
3445,Brc1ccc(CN2C3C2c4ccccc4c5ccccc35)cc1,1
3446,C1OCOCO1,0
3447,CC1OC(OCC2OC(OC3=C(Oc4cc(OCCO)cc(O)c4C3=O)c5ccc(OCCO)c(OCCO)c5)C(O)C(O)C2O)C(O)C(O)C1O,0
3448,Cc1ccc2c(C)c3ccccc3c(C)c2c1,1
3449,Nc1snc2ccc(cc12)[N+](=O)[O-],1
3450,C\C=C\C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,1
3451,FC(F)(F)[C@H](Cl)Br,0
3452,NCCNCCNCCN,1
3453,CN(C)c1ccc(cc1)N=Nc2ccccc2,1
3454,CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24,0
3455,C=CCCCC[C@H]1CO1,1
3456,NCCCN,0
3457,C1CC=C2C(C1)CCc3ccccc23,1
3458,Cc1cc(C)c(cc1[N+](=O)[O-])[N+](=O)[O-],1
3459,ClCc1ccccc1CCl,0
3460,Cn1cnc(c1c2ccccc2)[N+](=O)[O-],0
3461,Cc1cc2Cc3ccccc3c2cc1C,0
3462,O=Nc1ccc2c(Cc3ccccc23)c1,1
3463,Cc1ccc2C(=O)c3ccccc3C(=O)c2c1Nc4ccccc4,1
3464,Nc1ccc(Oc2ccc(N)cc2)cc1,1
3465,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,1
3466,Cc1ccc(cc1)[C@@H]2CO2,1
3467,Oc1c2C(=N)CCC(=N)c2c(O)c3ccccc13,1
3468,C1C[n+]2ccccc2c3cccc[n+]13,0
3469,OC(=O)c1cccnc1,0
3470,CC(C)N(C(C)C)C(=O)SC\C(=C\Cl)\Cl,1
3471,OC1C(O)c2cc3ccccc3c4ccc5cccc1c5c24,1
3472,NC(CS\C=C\Cl)C(=O)O,1
3473,Oc1cc2cc3ccccc3c4ccc5cccc1c5c24,1
3474,O=C1NNC(=O)c2ccccc12,0
3475,[O-][N+](=O)c1ccc2c(ccc3ccccc23)c1,1
3476,CN1CC(=C[C@@H]2[C@H]1Cc3c[nH]c4cccc2c34)C,1
3477,Oc1ccc2c3ccc4ccc5cccc6cc(c2c1)c3c4c56,1
3478,COc1cc(N=Nc2c(Br)cc(cc2[N+](=O)[O-])[N+](=O)[O-])c(NC(=O)C)cc1N(CC=C)CC=C,1
3479,N1c2ccccc2Sc3ccccc13,0
3480,C1=Cc2ccc3c4ccccc4c5ccc1c2c35,1
3481,CCN(CC)c1ccc(cc1)c2ccc(cc2)c3ccc(cc3)N(CC)CC,1
3482,c1ccc2c(c1)ccc3nc4ccc5ccccc5c4cc23,1
3483,[O-][N+](=O)c1ccc(Br)cc1,1
3484,ClCCCl,1
3485,COc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2c1,1
3486,CCN(CC)CCn1nc2ccc(C)c3c4ccc(Cl)cc4Sc1c23,1
3487,COc1cc2nc3ccccc3c(O)c2cc1OC,1
3488,C\C(=C(\Cl)/C(=O)O)\C=O,1
3489,OCCN1CCNCC1,0
3490,Cc1cc2ccccc2c3cc4ccccc4cc13,1
3491,O=CC1C=COC=C1,0
3492,CN(N)C=O,0
3493,NC(=O)c1ccc(cc1)[N+](=O)[O-],1
3494,CCCC(=O)O,0
3495,C\C(=C\CO)\C=C/C=C(/C)\C=C/C1=C(C)CCCC1(C)C,1
3496,Oc1ccc2cc(cc(c2c1N=Nc3ccc(c4ccccc34)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O,0
3497,Cn1c2ccccc2c3cc(N)ccc13,1
3498,NC(=O)N=NC(=O)N,1
3499,CC(Cl)(Cl)[N+](=O)[O-],1
3500,CC1(C)COC1=O,1
3501,Nc1nc(O)c2nc(CNc3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)cnc2n1,0
3502,Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],1
3503,NCCNCCNCCNCCN,1
3504,Oc1ncc2ccc3cccc4ccc1c2c34,0
3505,COc1ccc(\C=C\c2ccc(cc2)[N+](=O)[O-])cc1,1
3506,CN(C)CCNC(=O)c1cccn2cc(nc12)c3ccccc3,1
3507,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](CC[C@]34C)OC(=O)COc5ccc(cc5)N(CCCl)CCCl)[C@@H]1CCC(=O)N2,1
3508,O=C1NS(=O)(=O)c2ccccc12,0
3509,C[C@H]1CCOS(=O)(=O)O1,1
3510,[O-][N+](=O)c1cc(cs1)C(=O)Nc2ccc(Cl)cc2,1
3511,CCCC[C@@H](CC)COC(=O)CCCCC(=O)OC[C@H](CC)CCCC,0
3512,CC(=O)OC12CCC3[C@](CCC4[C@@]3(C)CCC[C@@]4(C)C(=O)O)(CC1=C)C2,0
3513,CN(C)c1ccc(cc1)N=Nc2ccc3ccccc3c2,1
3514,COO,1
3515,N[C@@H](CSCc1ccccc1)C(=O)O,0
3516,SC(=N\C=C\N=C(S)S)S,0
3517,C[C@@H](O)[C@H](NC(=O)[C@@H](C)[C@H](O)[C@H](C)NC(=O)[C@@H](NC(=O)c1nc(nc(N)c1C)[C@H](CC(=O)N)NC[C@H](N)C(=O)N)[C@@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](OC(=O)N)[C@@H]3O)c4c[nH]cn4)C(=O)NCCc5nc(cs5)c6nc(cs6)C(=O)NCCCN(C)CCC(N(C)c7ccc(OCc8ccccc8)c(OCc9ccccc9)c7)N(C)c%10ccc(OCc%11ccccc%11)c(OCc%12ccccc%12)c%10,1
3518,Cc1ccc(\C=C\c2ccc(cc2)[N+](=O)[O-])cc1,1
3519,OCCN(CCO)c1ccc(cc1O)[N+](=O)[O-],1
3520,CN(C)c1ccc(N(C)C)c2C(=O)c3c(O)ccc(O)c3C(=O)c12,1
3521,CC(=O)Nc1cc(ccc1C)N=Nc2ccc(C)c(NC(=O)C)c2,0
3522,Cn1c(NS(=O)(=O)O)nc2c3nc(CO)cnc3ccc12,0
3523,CC1CCCC2(C)CCCCC12O,0
3524,Oc1c(cc2ccccc2c1N=Nc3cc(Cl)ccc3Cl)C(=O)Nc4ccccc4,1
3525,Cc1ccc2nc3ccccc3c(N)c2c1,1
3526,Cn1c(N)nc2c1ccc3nc(c4ccccc4)c(nc23)c5ccccc5,0
3527,COC(F)(F)C(Cl)Cl,0
3528,[O-][N+](=O)c1c2CCc3cccc4ccc(c5ccccc15)c2c34,1
3529,OC(=O)C=O,1
3530,Nc1ccc(Oc2ccc(Cl)cc2Cl)cc1,1
3531,CC(=O)CCOOCCC(=O)C,0
3532,c1ccc(cc1)C(c2ccccc2)c3ccccc3,0
3533,Nc1ncnc2c1ncn2[C@@H]3CC[C@H](CO)O3,1
3534,CN(Cc1ccc(cc1)C(=O)O)N=O,0
3535,NC(CCCCNCC(N)C(=O)O)C(=O)O,0
3536,CC1(C)CC2C3(C)CC3(C=O)C(=CC2(O)C1)C=O,1
3537,Clc1cccc2ccccc12,1
3538,CNNCc1ccc(cc1)C(=O)NC(C)C,0
3539,CCN1CCNC(=O)C1=O,0
3540,[O-][N+](=O)c1cccc2ccccc12,1
3541,OC(=O)\C=C\c1cccc(c1)[N+](=O)[O-],1
3542,[O-][N+](=O)c1cccc2oc3ccccc3c12,1
3543,CN1C(=O)N(C)c2[nH]cnc2C1=O,0
3544,[O-][N+](=O)c1c2ccccc2c(c3ccccc13)[N+](=O)[O-],0
3545,Oc1ccc(O)c2ccccc12,1
3546,COP(=O)(OC)OC=C(Cl)Cl,1
3547,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,0
3548,c1cc2ccc3cc4cccc5ccc6cc(c1)c2c3c6c45,1
3549,O1C2C3OC3c4ncccc4C12,0
3550,CCCOC(=O)c1ccc(O)cc1,0
3551,CC(=O)N=C1C=CC(=O)C=C1,0
3552,FCC(F)(F)F,0
3553,O=C1c2ccccc2c3ccc4c5ccc6c7ccccc7C(=O)c8ccc(c9ccc1c3c49)c5c68,1
3554,Nc1cc(Cl)cc(Cl)c1,0
3555,C1COCCOc2ccccc2OCCOCCO1,0
3556,COc1cc(c(O)c(c1)C(C)(C)C)[N+](=O)[O-],0
3557,COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c3ccc(F)cc3,0
3558,COc1cc(O)c2C(=O)OC3(C)CC(O)C(O)C=C3c2c1,0
3559,[O-][N+]1=C2C=CC(=O)C=C2\C(=N/c3ccccc3)\C1(c4ccccc4)c5ccccc5,0
3560,OC1OC(=O)C=C1CCl,1
3561,CC(CCN=N#N)c1ccccc1,1
3562,CCOc1ccc(cc1)N(O)C(=O)C,1
3563,CC(C(=O)O)c1ccc(Oc2nccs2)cc1,0
3564,CCC(=O)O,0
3565,CCOC(=O)c1ccc(cc1)N(O)C=O,0
3566,CCN=C=S,0
3567,c1cnc2c(c1)ccc3cc[nH]c23,0
3568,OO[C@@H]1CCCc2ccccc12,1
3569,BrCC(=C)Br,1
3570,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,0
3571,OC(=O)c1ccccc1[N+](=O)[O-],1
3572,Cc1ccc(O)c(O)c1,0
3573,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,0
3574,Cc1c(C)c(c(c(c1C)[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-],0
3575,Nc1cccc(Cl)c1,0
3576,CC\C=C\C=C\C=C\C=C\C=C\OCC(C)O,1
3577,C\C=C/1\CC(=C)[C@](O)(CO)C(=O)OCC2=CCN3CC[C@H](OC1=O)[C@@H]23,1
3578,COc1ccc(N)c2C(=O)c3ccccc3C(=O)c12,1
3579,Nc1ccc(Sc2ccc(cc2)[N+](=O)[O-])cc1,1
3580,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O)c4c(O)c3C(=O)c12)C(=O)C,1
3581,C[Si](C)(C)N=N#N,1
3582,CC#CC(OC(=O)NC1CCCCC1)(c2ccccc2)c3ccccc3,1
3583,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0
3584,ONC(=O)c1ccc2ccccc2c1,1
3585,Nc1nc2cc(ccc2[nH]1)C#N,1
3586,CC12OOC1Oc3ccccc23,1
3587,Oc1ccc(Cl)c(Cl)c1Cl,0
3588,Cc1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1,1
3589,[O-][N+](=O)c1cccc(CO\N=C\c2nc3cc(ccc3n2Cc4ccc(Cl)cc4)[N+](=O)[O-])c1,0
3590,CCCCN(N=O)\C(=N\O)\C=O,1
3591,CNc1ccc(cc1)[N+](=O)[O-],1
3592,C(CC[C@H]1CO1)C[C@H]2CO2,1
3593,CC(C)CC=O,0
3594,OC1C2OC2c3c(ccc4c5ccccc5c6ccccc6c34)C1O,1
3595,CC(=O)Nc1ccc(Nc2ccc(cc2)[N+](=O)[O-])cc1,1
3596,CC(C)O,0
3597,CCl,1
3598,O=C1CNC(=O)N1,0
3599,Oc1ccc2C(=O)c3c(O)ccc(O)c3C(=O)c2c1O,1
3600,COC[C@H]1CO1,1
3601,COc1ccc(CN(CC[N+](C)(C)[O-])c2ccccn2)cc1,0
3602,Cc1ccc(cc1)N(N)c2ccc(C)cc2,1
3603,Cc1cc(cc(C)n1)c2cc3N(C4CC4)C5=CC(=O)NC(=O)N5c3cc2F,1
3604,OC(=O)CCl,0
3605,ClCC(Br)CCl,1
3606,CO\N=C(/C(=O)NC1C2SCC(=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)\C=C\c3scnc3C)\c4csc(N)n4,0
3607,CN(N=O)C(=O)c1c(ncn1C)N(C)N=O,1
3608,c1ccc2c(c1)c3cccc4cc5ccccc5c2c34,1
3609,Cc1ccccc1NC(=O)c2csc(c2)[N+](=O)[O-],1
3610,CC(=N)S,0
3611,COc1nsc2cc(N)ccc12,1
3612,Oc1ccccc1[N+](=O)[O-],0
3613,Cc1cnc2c(C)cc3c(nc(N)n3C)c2n1,1
3614,Nc1ccc(\C=C\c2ccccc2)cc1,1
3615,Cc1cc2CCC(=O)c2c3ccc4ccccc4c13,1
3616,OC1CCCc2c1cc3ccc4ccc(c5ccc2c3c45)[N+](=O)[O-],1
3617,CCCCCCC1CO1,0
3618,c1ccc2c(c1)ccc3nc4c(ccc5ccccc45)cc23,1
3619,NNC(=O)N,0
3620,CC1CC2C(Cc3cn(C4CCCC4)c5cccc2c35)N(C)C1,1
3621,Nn1nnc2c3ccccc3nc2c1O,1
3622,OCC(O)C(O)C(O)C(O)CN=N#N,1
3623,NC(=O)N\N=C\c1oc(cc1)[N+](=O)[O-],1
3624,C1N(\N=C\c2ccc(Oc3ccccc3)cc2)N=Nc4c1[nH]c5ccccc45,0
3625,Nc1ccc(\C=C\c2cccc(c2)C#N)cc1,1
3626,COc1cc(O)ccc1Nc2c3ccccc3nc4ccccc24,1
3627,Cc1c2C3NC3c4ccccc4c2c(C)c5ccccc15,1
3628,O=C1Oc2ccccc2C=C1,1
3629,Clc1nncc2ncccc12,0
3630,CCN(N=O)C(=O)N(C)C,1
3631,O=NN1CCCCCCCCCCCC1,1
3632,Cc1c(C)c(N)c(cc1N)[N+](=O)[O-],1
3633,CN(Cc1ccc(C)cc1)N=O,0
3634,Cc1ccc(cc1N=O)[N+](=O)[O-],1
3635,Cc1cccc(C)c1N,1
3636,Cc1cc(ccc1N)[N+](=O)[O-],1
3637,CC(C)(Oc1ccc(cc1)C(=O)c2ccc(Cl)cc2)C(=O)O,0
3638,CC(=O)Nc1ccc(Oc2ccc(N)cc2)cc1,1
3639,NNc1ccccc1,1
3640,O=C1c2ccccc2CCc3ccccc13,0
3641,CC(C)(C)N,0
3642,O=C1OC(=O)C=C1,0
3643,o1ccc2c1cc3ccc4cccc5ccc2c3c45,1
3644,Cc1cccc2cccnc12,1
3645,CCCC[C@H](CC)COC(=O)c1cccc(c1)C(=O)OC[C@@H](CC)CCCC,0
3646,C1OC1Oc2ccccc2,1
3647,CC(C)(C)c1cc(O)ccc1O,0
3648,COc1cc2c(CC3c4c(CC[N+]3(C)C)cc(OC)c(O)c24)cc1O,0
3649,CC\C=C\C=C\C=C\C=C\OCC(O)CO,1
3650,O=Nc1cccc(c1)c2ccccc2,1
3651,CCN(C(=O)CCCl)c1snc2ccccc12,1
3652,Cc1cc2CCCc2c3ccc4C(O)C(O)C5OC5c4c13,1
3653,CC(C)C1=C(C)N(C)N(C1=O)c2ccccc2,0
3654,C(SSCc1ccccc1)c2ccccc2,1
3655,Cc1cc2cc3cc(C)c(N)cc3nc2cc1N,1
3656,[O-][N+](=O)c1ccc2ccc3cc4CCCCc4c5ccc1c2c35,1
3657,OCCNC(=O)N(CCCl)N=O,1
3658,[CH2-][N+](=O)[O-],0
3659,Cc1cc(N=Nc2ccccc2)c(N)cc1N,1
3660,Cc1cc(c(C)cc1O)C2(OS(=O)(=O)c3ccccc23)c4cc(C)c(O)cc4C,0
3661,CCN(CC)S(=O)(=O)c1ccc(NC(=O)C)cc1,0
3662,CN(C)c1ccc2cc3ccc(cc3nc2c1)N(C)C,1
3663,Clc1cccc2C(=O)c3c(NC(=O)c4ccccc4)cccc3C(=O)c12,1
3664,OC(=O)C1CC=C(OP2(NP(NP(N2)(Oc3ccc(cc3)C(=O)O)Oc4ccc(cc4)C(=O)O)(Oc5ccc(cc5)C(=O)O)Oc6ccc(cc6)C(=O)O)Oc7ccc(cc7)C(=O)O)C=C1,0
3665,CCCCCCCCCc1ccccc1C(CO)OS(=O)(=O)O,0
3666,Oc1ccc2cc(cc(c2c1)S(=O)(=O)O)S(=O)(=O)O,0
3667,IC(I)I,1
3668,ClCBr,1
3669,Oc1ccc(cc1)C2(NC(=O)NC2=O)c3ccccc3,0
3670,CCCCC(=O)Nc1snc2ccc(Cl)cc12,0
3671,C=CC(=O)OCCCCCOC(=O)C=C,0
3672,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@H]1C[C@H]4NCCc5cc(OC)c(OC)cc45,0
3673,CCNc1cc(O)ccc1C,1
3674,Cc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,1
3675,c1ccc2[nH]ccc2c1,0
3676,COc1ccc(OC)cc1,0
3677,O=NN1CCC[C@@H]1c2cccnc2,1
3678,CCCCCCCCO,0
3679,[O-][N+](=O)c1cccc(Cl)c1Cl,0
3680,O=C\C=C\C=O,1
3681,Nc1ccccc1N,1
3682,Cc1cccc2c1cc(C)c3c4ccccc4ccc23,1
3683,[O-][N+](=O)c1c2CCC=Cc2c3ccc4cccc5ccc1c3c45,0
3684,O=C1N2Cc3ccccc3C(=O)N2Cc4ccccc14,0
3685,[O-][N+](=O)c1ccc2Oc3ccccc3Oc2c1,1
3686,CC1CS1,0
3687,NC(=O)c1csc(c1)[N+](=O)[O-],1
3688,c1cnc2c(c1)ccc3cccnc23,0
3689,C1=Cc2c3cc4ccccc4cc3cc5cccc1c25,1
3690,C\C=C\C,0
3691,O[C@H]([C@@H]1CO1)c2ccc3OCOc3c2,1
3692,O1C2C1c3c4ccc5ccccc5c4cc6cccc2c36,1
3693,CC(=O)Nc1ccc(Cc2ccc(N)cc2)cc1,0
3694,OC(C1CC1)(c2ccc(Cl)cc2)c3ccc(Cl)cc3,0
3695,[O-][N+](=O)c1ccc2snc(Cl)c2c1,1
3696,[O-][N+](=O)c1ccc2nc3c(cc2c1)c4cccc5cccc3c45,1
3697,O=C1c2ccccc2Cc3ccccc13,1
3698,Nc1ccc(Cl)c(N)c1,1
3699,Fc1ccccn1,1
3700,Oc1ccc2c(O)c3ccccc3cc2c1O,1
3701,CC(=O)Nc1ccc(Oc2ccc(NC(=O)C)cc2)cc1,0
3702,COC(=O)C(=C)C#N,1
3703,O=Nc1ccc(Oc2ccccc2)cc1,1
3704,[O-][N+](=O)c1ccccc1,0
3705,O=C=S,1
3706,NC(CSC(F)(F)C(Cl)Br)C(=O)O,1
3707,C[C@@H](O)CN(C[C@@H](C)O)C[C@@H](C)O,0
3708,CC(N(C)C)c1ccccc1,0
3709,COC[C@@H](O)Cn1cc(nc1Cl)[N+](=O)[O-],1
3710,[O-][N+](=O)c1ccc2c(cc3cccc(c3c2c1)[N+](=O)[O-])[N+](=O)[O-],1
3711,CN(C)c1ccc(cc1)N=Nc2ccc(cc2)N(C)C(=O)C,1
3712,[O-][N+](=O)C1=Cc2cccc3c4cc5ccccc5cc4cc1c23,1
3713,CCCC[C@@H](CC)COC(=O)c1ccccc1C(=O)O,0
3714,NNc1nc(cs1)c2ccc(N)cc2,1
3715,Cc1ccc(NN=NCc2ccccc2)cc1,1
3716,CCCCCCCCCCCCCCCCCC(=O)NCCCCC(NC(=O)CCC(NC(=O)C(C)NC(=O)C(C)OC(C(O)C(O)CO)C(NC(=O)C)C=O)C(=O)N)C(=O)O,0
3717,C[C@H]1CO1,1
3718,OC1=C\C(=N/c2ccc(cc2)[N+](=O)[O-])\C(=O)C=C1c3nnc(NC(=O)c4ccccc4)s3,1
3719,Cc1c(cccc1[N+](=O)[O-])[N+](=O)[O-],1
3720,FC(F)(F)C(=O)C(F)(F)F,0
3721,CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,0
3722,COCCc1ccc(OCC(O)CNC(C)C)cc1,0
3723,OS(=O)(=O)c1ccc2ccc3cccc4ccc1c2c34,1
3724,CC1(CO1)c2ccc(cc2)c3ccccc3,1
3725,OC(=O)\C(=C(/Cl)\C=O)\Cl,1
3726,CCCCCC(=O)O,0
3727,Clc1ccc2Oc3cc(Cl)ccc3Oc2c1,0
3728,Nc1c(Cl)cc(cc1Cl)[N+](=O)[O-],1
3729,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc3ccccc13)C(C)C,0
3730,Cc1ccc2C(=O)c3ccccc3C(=O)c2c1,0
3731,CC(=O)Nc1ccc(Sc2ccccc2)cc1,1
3732,CN(CCC#N)c1ccc(cc1)N=Nc2ccc3ncsc3c2,1
3733,ClC(=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2)Cl,0
3734,CCCCCCCOc1ccccc1NC(=O)OCCN2CCCCC2,0
3735,OC(=O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,0
3736,COc1ccccc1N=Nc2c(O)ccc3ccccc23,1
3737,ON(C=O)c1ccc2ccccc2c1,1
3738,CC(=O)c1occc1,1
3739,CCCCNCC,0
3740,[O-][N+](=O)c1ccc2cccc3c4ccccc4c1c23,1
3741,Cn1cnc2cc(ccc12)[N+](=O)[O-],0
3742,COc1ccccc1c2ccccc2,0
3743,CC(C)CC(=O)CC(C)C,0
3744,Brc1ccc(\C=C\C(=O)c2ccccc2)cc1,0
3745,CNP1(NC)NP(NC)(NC)NP(NC)(NC)N1,0
3746,Nc1ccc(CCc2ccccc2)cc1,1
3747,CCOC(=O)Nc1cccc2c3c[nH]ccc3nc12,0
3748,CC1c2ccccc2c3ccc(F)cc13,1
3749,Nc1cccc2C(=O)c3c(N)cccc3C(=O)c12,1
3750,CCn1c2ccccc2c3cc(N)ccc13,1
3751,CC1C2C(=Nc3ccccc23)N(C)c4c(C)cccc14,1
3752,CNc1ccc(NCCO)c2C(=O)c3ccccc3C(=O)c12,1
3753,CCCCN(CCC(=O)OC)N=O,1
3754,Nc1cc(Cl)ccc1[N+](=O)[O-],1
3755,COCC=O,1
3756,Cc1nc(cs1)c2oc(cc2)[N+](=O)[O-],1
3757,CN(C)N=Nc1ccc(cc1)[N+](=O)[O-],1
3758,Cc1ccc(C)c(NO)c1,1
3759,N1[C@@H]2[C@H]1c3c(ccc4ccccc34)c5ccccc25,1
3760,O=NN1CN2CN(CN(C2)N=O)C1,1
3761,NNc1nc2ccc3nc4ccccc4c(O)c3c2s1,1
3762,OC(=O)[C@@H](Cl)Br,1
3763,NC(=O)C1CO1,1
3764,COC(=O)C(C)(C)Oc1ccc(cc1)c2ccc(Cl)cc2,0
3765,Nc1ccc2nc3ccc(N)cc3[s+]c2c1,1
3766,[O-][N+](=O)c1ccc2c3ccc(cc3C(=O)c2c1)[N+](=O)[O-],1
3767,COc1cccc2c1cc3N([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(=O)c5cc6OCOc6c2c35,0
3768,CC(=O)N[C@@H](CS)C(=O)O,1
3769,CC1=Cc2nc3c(ccc4ccccc34)c(C)c2C(O)C1O,1
3770,CCCCON=O,1
3771,ClC[C@@H]1O[C@H](CCl)O[C@H](CCl)O1,1
3772,Fc1ccc2ccccc2n1,0
3773,C1CN(CCN1)c2ccccc2,0
3774,COC(C)(C)C,0
3775,CN(C)CCNS(=O)(=O)c1cccc2cccnc12,0
3776,OC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccccc3,0
3777,Oc1ccccc1c2ccccc2O,0
3778,COc1ccc(C=O)cc1OC,0
3779,ClCc1ccc(CCl)cc1,0
3780,Cc1cc(N)c(C)c2c3cc(O)ccc3[nH]c12,1
3781,Cc1ccc(cc1)S(=O)(=O)N2N=CC(=C(Cl)C2=O)Cl,0
3782,CN(COC(=O)C)[N+](=O)[O-],1
3783,CC(C)c1c(N)ccc2c1Cc3ccccc23,1
3784,CC1c2ccccc2c3cccc(C)c13,1
3785,[O-][N+](=O)OCC(CO[N+](=O)[O-])O[N+](=O)[O-],1
3786,CCOP(=S)(OCC)Oc1ccc(cc1)S(=O)C,0
3787,CCCCON(OC(=O)C)C(=O)c1ccc(OC)cc1,1
3788,Br[C@@H]1CC[C@H](Br)[C@H](Br)CC[C@@H](Br)[C@@H](Br)CC[C@H]1Br,0
3789,CN(C)C(=O)\C=C\c1oc(cc1)[N+](=O)[O-],1
3790,CN(C)CCCNc1c2ccccc2nc3cccc(c13)[N+](=O)[O-],1
3791,O1C2C1c3c(ccc4ccccc34)c5ccccc25,1
3792,CCN(CC)C(=O)\C(=C(\C)/OP(=O)(OC)OC)\Cl,1
3793,NC(CS\C(=C(/Cl)\C(=C(Cl)Cl)Cl)\Cl)C(=O)O,1
3794,COc1cc(OC)c(Cl)c(c1)N2C(=CC(=O)C(=C2c3ccc(F)cc3)C)c4ccccc4,0
3795,Cc1ccc2nc3ccc(C)cc3c(N)c2c1,1
3796,FC(F)C(F)C(F)(F)F,0
3797,Cc1ccc(c(O)c1C(O)c2ncc([N+](=O)[O-])n2C)C(C)(C)C,0
3798,CN(C)c1ccc2nc3ccc(cc3[s+]c2c1)N(C)C,1
3799,CC\C=C\C=C\C=C\C=C\C=C\C=C\OCC(O)CO,1
3800,CC(=O)Nc1cccc(N=Nc2cccc(NC(=O)C)c2C)c1C,0
3801,CNC(=O)NC,0
3802,CCCC[C@@H](CC)COCCC#N,0
3803,CC1(C)CC(C(=O)NCCCCCCCCCCCC(=O)O)C(C)(C)N1O,0
3804,Cc1cc2C(=O)CCCc2c3ccc4ccccc4c13,1
3805,COc1cc(C=O)ccc1O,0
3806,CCNS(=O)(=O)c1ccc(C)cc1,0
3807,C[C@H](CCC#N)C#N,1
3808,Cc1c2ccccc2nc3c1ccc4ccccc34,1
3809,CC1=C(COC(=O)C2N3C(SC2(C)C)C(NC(=O)C(N)c4ccccc4)C3=O)OC(=O)O1,0
3810,CC1(C)OC1COc2c3C=CC(=O)Oc3cc4occc24,0
3811,CNCCCN1c2ccccc2CCc3ccccc13,0
