comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2
MKYOYWSMPLRHDW-SSKMXYOESA-N,%,Emax,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Emax,,"Entry 0: 107291, Entry 1: 113383, ","Entry 0: Agonist activity at AR (unknown origin) expressed in human LNCaP cells incubated for 20 hrs by luciferase reporter gene assay relative to mifepristone, Entry 1: Agonist activity at human androgen receptor in human LNCAP cells harboring firefly luciferase gene after 20 hrs by One-Glo luciferase reporter gene assay relative to mifepristone, ",,,"Entry 0: 30091920, Entry 1: 31274313, ","Entry 0: 7784, Entry 1: 6764, ","Entry 0: 10.1021/acs.jmedchem.8b00743, Entry 1: 10.1021/acs.jmedchem.9b00711, ","Entry 0: CHEMBL4145686, Entry 1: CHEMBL4406804, ","Entry 0: Discovery of a Potent and Selective Steroidal Glucocorticoid Receptor Antagonist (ORIC-101)., Entry 1: Discovery of a Potent Steroidal Glucocorticoid Receptor Antagonist with Enhanced Selectivity against the Progesterone and Androgen Receptors (OP-3633)., ","Entry 0: Rew Y, Du X, Eksterowicz J, Zhou H, Jahchan N, Zhu L, Yan X, Kawai H, McGee LR, Medina JC, Huang T, Chen C, Zavorotinskaya T, Sutimantanapi D, Waszczuk J, Jackson E, Huang E, Ye Q, Fantin VR, Sun D., Entry 1: Du X, Eksterowicz J, Zhou H, Rew Y, Zhu L, Yan X, Medina JC, Huang T, Chen X, Sutimantanapi D, Jahchan N, Kong W, Sun J, Zavorotinskaya T, Ye Q, Fantin VR, Sun D., ","Entry 0: The glucocorticoid receptor (GR) has been linked to therapy resistance across a wide range of cancer types. Preclinical data suggest that antagonists of this nuclear receptor may enhance the activity of anticancer therapy. The first-generation GR antagonist mifepristone is currently undergoing clinical evaluation in various oncology settings. Structure-based modification of mifepristone led to the discovery of ORIC-101 (28), a highly potent steroidal GR antagonist with reduced androgen receptor (AR) agonistic activity amenable for dosing in androgen receptor positive tumors and with improved CYP2C8 and CYP2C9 inhibition profile to minimize drug-drug interaction potential. Unlike mifepristone, 28 could be codosed with chemotherapeutic agents readily metabolized by CYP2C8 such as paclitaxel. Furthermore, 28 demonstrated in vivo antitumor activity by enhancing response to chemotherapy in the GR+ OVCAR5 ovarian cancer xenograft model. Clinical evaluation of safety and therapeutic potential of 28 is underway., Entry 1: Structure-based modification of mifepristone (1) led to the discovery of novel mifepristone derivatives with improved selectivity profile. Addition of a methyl group at the C10 position of the steroid has a significant impact on progesterone receptor (PR) and androgen receptor (AR) activity. Within this series, OP-3633 (15) emerged as a glucocorticoid receptor (GR) antagonist with increased selectivity against PR and AR, improved cytochrome P450 inhibition profile, and significantly improved pharmacokinetic properties compared to 1. Furthermore, 15 demonstrated substantial inhibition of GR transcriptional activity in the GR positive HCC1806 triple negative breast cancer xenograft model. Overall, compound 15 is a promising GR antagonist candidate to clinically evaluate the impact of GR inhibition in reversal or prevention of therapy resistance., ","InChI=1S/C32H41NO2/c1-30(2,3)17-18-32(35)16-15-28-26-13-9-22-19-24(34)12-14-25(22)29(26)27(20-31(28,32)4)21-7-10-23(11-8-21)33(5)6/h7-8,10-11,19,26-28,35H,9,12-16,20H2,1-6H3/t26-,27+,28-,31-,32+/m0/s1",0.51,1.00,13.0,13.4,
MNTRDPZBKAEGEK-UHFFFAOYSA-N,%,Emax,,BAO_0000656,Emax,,39253,Inhibition of wild type androgen receptor expressed in CV1 cells assessed as dihydrotestosterone-stimulated transactivation at 500 nM by CAT reporter gene assay,In vitro,,17606915,11932,10.1073/pnas.0609752104,CHEMBL1145525,Discovery of antiandrogen activity of nonsteroidal scaffolds of marketed drugs.,"Bisson WH, Cheltsov AV, Bruey-Sedano N, Lin B, Chen J, Goldberger N, May LT, Christopoulos A, Dalton JT, Sexton PM, Zhang XK, Abagyan R.","Finding good drug leads de novo from large chemical libraries, real or virtual, is not an easy task. High-throughput screening is often plagued by low hit rates and many leads that are toxic or exhibit poor bioavailability. Exploiting the secondary activity of marketed drugs, on the other hand, may help in generating drug leads that can be optimized for the observed side-effect target, while maintaining acceptable bioavailability and toxicity profiles. Here, we describe an efficient computational methodology to discover leads to a protein target from safe marketed drugs. We applied an in silico ""drug repurposing"" procedure for identification of nonsteroidal antagonists against the human androgen receptor (AR), using multiple predicted models of an antagonist-bound receptor. The library of marketed oral drugs was then docked into the best-performing models, and the 11 selected compounds with the highest docking score were tested in vitro for AR binding and antagonism of dihydrotestosterone-induced AR transactivation. The phenothiazine derivatives acetophenazine, fluphenazine, and periciazine, used clinically as antipsychotic drugs, were identified as weak AR antagonists. This in vitro biological activity correlated well with endocrine side effects observed in individuals taking these medications. Further computational optimization of phenothiazines, combined with in vitro screening, led to the identification of a nonsteroidal antiandrogen with improved AR antagonism and marked reduction in affinity for dopaminergic and serotonergic receptors that are the primary target of phenothiazine antipsychotics.","InChI=1S/C25H16F3NOS/c26-25(27,28)17-12-13-24-21(14-17)29(20-10-3-4-11-23(20)31-24)15-22(30)19-9-5-7-16-6-1-2-8-18(16)19/h1-14H,15H2",0.31,-1.26,76.0,,
MOOQXTUPPQCLBO-NTRGXQNNSA-N,%,Emax,,BAO_0000656,Emax,,48062,Agonist activity at androgen receptor in human MDA-MB-453 cells transfected with MMTV-LUC assessed as induction of MMTV-LTR/promoter linked LUC gene by luciferase transactivation assay relative to dihydrotestosterone,,,19606870,4581,10.1021/jm900880r,CHEMBL1153470,"Design, synthesis, and biological evaluation of 16-substituted 4-azasteroids as tissue-selective androgen receptor modulators (SARMs).","Mitchell HJ, Dankulich WP, Hartman GD, Prueksaritanont T, Schmidt A, Vogel RL, Bai C, McElwee-Witmer S, Zhang HZ, Chen F, Leu CT, Kimmel DB, Ray WJ, Nantermet P, Gentile MA, Duggan ME, Meissner RS.","A novel series of 16-substituted-4-azasteroids has been identified as potential tissue-selective androgen receptor modulators. These ligands display potent hAR binding and agonist activity, low virilizing potential, and good pharmacokinetic profiles in dogs. On the basis of its in vitro profile, 21 was evaluated in the OVX and ORX rat models and exhibited an osteoanabolic, tissue-selective profile.","InChI=1S/C25H34N4O2/c1-24-10-8-21(30)29(4)20(24)6-5-17-18(24)7-9-25(2)19(17)12-16(22(25)31)11-15-13-27-23(26-3)28-14-15/h8,10-11,13-14,17-20,22,31H,5-7,9,12H2,1-4H3,(H,26,27,28)/b16-11+/t17-,18+,19+,20-,22+,24-,25+/m1/s1",0.76,1.32,148.0,,
MREOZLCREPXSCQ-GCNJZUOMSA-N,%,Emax,,BAO_0000656,Emax,,107291,Agonist activity at AR (unknown origin) expressed in human LNCaP cells incubated for 20 hrs by luciferase reporter gene assay relative to mifepristone,,,30091920,7784,10.1021/acs.jmedchem.8b00743,CHEMBL4145686,Discovery of a Potent and Selective Steroidal Glucocorticoid Receptor Antagonist (ORIC-101).,"Rew Y, Du X, Eksterowicz J, Zhou H, Jahchan N, Zhu L, Yan X, Kawai H, McGee LR, Medina JC, Huang T, Chen C, Zavorotinskaya T, Sutimantanapi D, Waszczuk J, Jackson E, Huang E, Ye Q, Fantin VR, Sun D.","The glucocorticoid receptor (GR) has been linked to therapy resistance across a wide range of cancer types. Preclinical data suggest that antagonists of this nuclear receptor may enhance the activity of anticancer therapy. The first-generation GR antagonist mifepristone is currently undergoing clinical evaluation in various oncology settings. Structure-based modification of mifepristone led to the discovery of ORIC-101 (28), a highly potent steroidal GR antagonist with reduced androgen receptor (AR) agonistic activity amenable for dosing in androgen receptor positive tumors and with improved CYP2C8 and CYP2C9 inhibition profile to minimize drug-drug interaction potential. Unlike mifepristone, 28 could be codosed with chemotherapeutic agents readily metabolized by CYP2C8 such as paclitaxel. Furthermore, 28 demonstrated in vivo antitumor activity by enhancing response to chemotherapy in the GR+ OVCAR5 ovarian cancer xenograft model. Clinical evaluation of safety and therapeutic potential of 28 is underway.","InChI=1S/C29H35NO2/c1-5-14-29(32)15-13-26-24-11-9-20-17-22(31)10-12-23(20)27(24)25(18-28(26,29)2)19-7-6-8-21(16-19)30(3)4/h6-8,16-17,24-26,32H,9-13,15,18H2,1-4H3/t24-,25+,26-,28-,29-/m0/s1",0.64,1.20,5.8,,
MWAGVBZZKRTPHE-YKKAYUNGSA-N,%,Emax,,BAO_0000656,Emax,,48062,Agonist activity at androgen receptor in human MDA-MB-453 cells transfected with MMTV-LUC assessed as induction of MMTV-LTR/promoter linked LUC gene by luciferase transactivation assay relative to dihydrotestosterone,,,19606870,4581,10.1021/jm900880r,CHEMBL1153470,"Design, synthesis, and biological evaluation of 16-substituted 4-azasteroids as tissue-selective androgen receptor modulators (SARMs).","Mitchell HJ, Dankulich WP, Hartman GD, Prueksaritanont T, Schmidt A, Vogel RL, Bai C, McElwee-Witmer S, Zhang HZ, Chen F, Leu CT, Kimmel DB, Ray WJ, Nantermet P, Gentile MA, Duggan ME, Meissner RS.","A novel series of 16-substituted-4-azasteroids has been identified as potential tissue-selective androgen receptor modulators. These ligands display potent hAR binding and agonist activity, low virilizing potential, and good pharmacokinetic profiles in dogs. On the basis of its in vitro profile, 21 was evaluated in the OVX and ORX rat models and exhibited an osteoanabolic, tissue-selective profile.","InChI=1S/C25H33N3O2/c1-15-26-13-16(14-27-15)11-17-12-20-18-5-6-21-24(2,10-8-22(29)28(21)4)19(18)7-9-25(20,3)23(17)30/h8,10-11,13-14,18-21,23,30H,5-7,9,12H2,1-4H3/b17-11+/t18-,19+,20+,21-,23+,24-,25+/m1/s1",0.77,1.40,137.0,,
NAGHPXVIWRQPIX-BLZQOCCISA-N,%,Emax,,BAO_0000656,Emax,,113383,Agonist activity at human androgen receptor in human LNCAP cells harboring firefly luciferase gene after 20 hrs by One-Glo luciferase reporter gene assay relative to mifepristone,,,31274313,6764,10.1021/acs.jmedchem.9b00711,CHEMBL4406804,Discovery of a Potent Steroidal Glucocorticoid Receptor Antagonist with Enhanced Selectivity against the Progesterone and Androgen Receptors (OP-3633).,"Du X, Eksterowicz J, Zhou H, Rew Y, Zhu L, Yan X, Medina JC, Huang T, Chen X, Sutimantanapi D, Jahchan N, Kong W, Sun J, Zavorotinskaya T, Ye Q, Fantin VR, Sun D.","Structure-based modification of mifepristone (1) led to the discovery of novel mifepristone derivatives with improved selectivity profile. Addition of a methyl group at the C10 position of the steroid has a significant impact on progesterone receptor (PR) and androgen receptor (AR) activity. Within this series, OP-3633 (15) emerged as a glucocorticoid receptor (GR) antagonist with increased selectivity against PR and AR, improved cytochrome P450 inhibition profile, and significantly improved pharmacokinetic properties compared to 1. Furthermore, 15 demonstrated substantial inhibition of GR transcriptional activity in the GR positive HCC1806 triple negative breast cancer xenograft model. Overall, compound 15 is a promising GR antagonist candidate to clinically evaluate the impact of GR inhibition in reversal or prevention of therapy resistance.","InChI=1S/C31H41NO3/c1-29-16-13-24(33)19-22(29)9-12-25-27-14-17-31(34,15-6-18-35-5)30(27,2)20-26(28(25)29)21-7-10-23(11-8-21)32(3)4/h7-8,10-11,19,25-28,34H,9,12-14,16-18,20H2,1-5H3/t25-,26+,27-,28+,29-,30-,31-/m0/s1",0.60,1.20,17.5,,
NAZBWHWYNHSOLQ-NLMMLZCASA-N,%,Emax,,BAO_0000656,Emax,,48062,Agonist activity at androgen receptor in human MDA-MB-453 cells transfected with MMTV-LUC assessed as induction of MMTV-LTR/promoter linked LUC gene by luciferase transactivation assay relative to dihydrotestosterone,,,19606870,4581,10.1021/jm900880r,CHEMBL1153470,"Design, synthesis, and biological evaluation of 16-substituted 4-azasteroids as tissue-selective androgen receptor modulators (SARMs).","Mitchell HJ, Dankulich WP, Hartman GD, Prueksaritanont T, Schmidt A, Vogel RL, Bai C, McElwee-Witmer S, Zhang HZ, Chen F, Leu CT, Kimmel DB, Ray WJ, Nantermet P, Gentile MA, Duggan ME, Meissner RS.","A novel series of 16-substituted-4-azasteroids has been identified as potential tissue-selective androgen receptor modulators. These ligands display potent hAR binding and agonist activity, low virilizing potential, and good pharmacokinetic profiles in dogs. On the basis of its in vitro profile, 21 was evaluated in the OVX and ORX rat models and exhibited an osteoanabolic, tissue-selective profile.","InChI=1S/C21H33NO3/c1-20-10-8-18(23)22(3)17(20)6-5-14-15(20)7-9-21(2)16(14)11-13(12-25-4)19(21)24/h8,10,13-17,19,24H,5-7,9,11-12H2,1-4H3/t13-,14+,15-,16-,17+,19-,20+,21-/m0/s1",0.84,2.35,43.0,,
NCXUTHWYFBPSNO-UHFFFAOYSA-N,%,Emax,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Emax,,"Entry 0: 120461, Entry 1: 120461, ","Entry 0: Agonist activity at VP16-AR wild-type (unknown origin) transfected in human HepG2 cells cotransfected with ARE-LUC at upto 30 uM incubated for 48 hrs by steady-glo luciferase reporter gene assay relative to control, Entry 1: Agonist activity at VP16-AR F877L mutant (unknown origin) transfected in human HepG2 cells cotransfected with ARE-LUC at upto 30 uM incubated for 48 hrs by steady-glo luciferase reporter gene assay relative to control, ",,,"Entry 0: 33470111, Entry 1: 33470111, ","Entry 0: 924, Entry 1: 924, ","Entry 0: 10.1021/acs.jmedchem.0c01563, Entry 1: 10.1021/acs.jmedchem.0c01563, ","Entry 0: CHEMBL4819022, Entry 1: CHEMBL4819022, ","Entry 0: Discovery of JNJ-63576253: A Clinical Stage Androgen Receptor Antagonist for F877L Mutant and Wild-Type Castration-Resistant Prostate Cancer (mCRPC)., Entry 1: Discovery of JNJ-63576253: A Clinical Stage Androgen Receptor Antagonist for F877L Mutant and Wild-Type Castration-Resistant Prostate Cancer (mCRPC)., ","Entry 0: Zhang Z, Connolly PJ, Lim HK, Pande V, Meerpoel L, Teleha C, Branch JR, Ondrus J, Hickson I, Bush T, Luistro L, Packman K, Bischoff JR, Ibrahim S, Parrett C, Chong Y, Gottardis MM, Bignan G., Entry 1: Zhang Z, Connolly PJ, Lim HK, Pande V, Meerpoel L, Teleha C, Branch JR, Ondrus J, Hickson I, Bush T, Luistro L, Packman K, Bischoff JR, Ibrahim S, Parrett C, Chong Y, Gottardis MM, Bignan G., ","Entry 0: Persistent androgen receptor (AR) activation drives therapeutic resistance to second-generation AR pathway inhibitors and contributes to the progression of advanced prostate cancer. One resistance mechanism is point mutations in the ligand binding domain of AR that can transform antagonists into agonists. The AR F877L mutation, identified in patients treated with enzalutamide or apalutamide, confers resistance to both enzalutamide and apalutamide. Compound <b>4</b> (JNJ-pan-AR) was identified as a pan-AR antagonist with potent activity against wild-type and clinically relevant AR mutations including F877L. Metabolite identification studies revealed a latent bioactivation pathway associated with <b>4</b>. Subsequent lead optimization of <b>4</b> led to amelioration of this pathway and nomination of <b>5</b> (JNJ-63576253) as a clinical stage, next-generation AR antagonist for the treatment of castration-resistant prostate cancer (CRPC)., Entry 1: Persistent androgen receptor (AR) activation drives therapeutic resistance to second-generation AR pathway inhibitors and contributes to the progression of advanced prostate cancer. One resistance mechanism is point mutations in the ligand binding domain of AR that can transform antagonists into agonists. The AR F877L mutation, identified in patients treated with enzalutamide or apalutamide, confers resistance to both enzalutamide and apalutamide. Compound <b>4</b> (JNJ-pan-AR) was identified as a pan-AR antagonist with potent activity against wild-type and clinically relevant AR mutations including F877L. Metabolite identification studies revealed a latent bioactivation pathway associated with <b>4</b>. Subsequent lead optimization of <b>4</b> led to amelioration of this pathway and nomination of <b>5</b> (JNJ-63576253) as a clinical stage, next-generation AR antagonist for the treatment of castration-resistant prostate cancer (CRPC)., ","InChI=1S/C23H22ClN5O2S/c24-19-12-16(14-27-20(19)13-25)28-21(30)23(8-1-9-23)29(22(28)32)15-2-4-17(5-3-15)31-18-6-10-26-11-7-18/h2-5,12,14,18,26H,1,6-11H2",0.68,-0.66,5.0,34.0,
NKSXZUAAAVUSKY-WFASDCNBSA-N,%,Emax,,BAO_0000656,Emax,,90725,Agonist activity at human androgen receptor expressed in mouse C2C12 cells by androgen-specific response element-driven luciferase reporter gene assay relative to DHT,,702127,25121964,7411,10.1021/jm5009049,CHEMBL3351728,"3-alkoxy-pyrrolo[1,2-b]pyrazolines as selective androgen receptor modulators with ideal physicochemical properties for transdermal administration.","Ullrich T, Sasmal S, Boorgu V, Pasagadi S, Cheera S, Rajagopalan S, Bhumireddy A, Shashikumar D, Chelur S, Belliappa C, Pandit C, Krishnamurthy N, Mukherjee S, Ramanathan A, Ghadiyaram C, Ramachandra M, Santos PG, Lagu B, Bock MG, Perrone MH, Weiler S, Keller H.","We describe the synthesis and characterization of 3-alkoxy-pyrrolo[1,2-b]pyrazolines as novel selective androgen receptor (AR) modulators that possess excellent physicochemical properties for transdermal administration. Compound 26 bound to human AR with an IC50 of 0.7 nM with great selectivity over other nuclear hormone receptors and potently activated AR in a C2C12 muscle cell reporter gene assay with an EC50 of 0.5 nM. It showed high aqueous solubility of 1.3 g/L at pH 7.4, and an in silico model as well as a customized parallel artificial membrane permeability assay indicated good skin permeation. Indeed, when measuring skin permeation through excised human skin, an excellent flux of 2 μg/(cm(2)·h) was determined without any permeation enhancers. In a 2 week Hershberger model using castrated rats, the compound showed dose-dependent effects fully restoring skeletal muscle weight at 0.3 mg/kg/day after subcutaneous administration with high selectivity over prostate stimulation.","InChI=1S/C15H14ClN3O2/c1-8-11(4-3-9(6-17)13(8)16)14-15(21-2)12-5-10(20)7-19(12)18-14/h3-4,12,15H,5,7H2,1-2H3/t12-,15-/m0/s1",0.84,-0.09,93.0,,
NQKLETWCXGLGJE-FZMZJTMJSA-N,%,Emax,,BAO_0000656,Emax,,90725,Agonist activity at human androgen receptor expressed in mouse C2C12 cells by androgen-specific response element-driven luciferase reporter gene assay relative to DHT,,702127,25121964,7411,10.1021/jm5009049,CHEMBL3351728,"3-alkoxy-pyrrolo[1,2-b]pyrazolines as selective androgen receptor modulators with ideal physicochemical properties for transdermal administration.","Ullrich T, Sasmal S, Boorgu V, Pasagadi S, Cheera S, Rajagopalan S, Bhumireddy A, Shashikumar D, Chelur S, Belliappa C, Pandit C, Krishnamurthy N, Mukherjee S, Ramanathan A, Ghadiyaram C, Ramachandra M, Santos PG, Lagu B, Bock MG, Perrone MH, Weiler S, Keller H.","We describe the synthesis and characterization of 3-alkoxy-pyrrolo[1,2-b]pyrazolines as novel selective androgen receptor (AR) modulators that possess excellent physicochemical properties for transdermal administration. Compound 26 bound to human AR with an IC50 of 0.7 nM with great selectivity over other nuclear hormone receptors and potently activated AR in a C2C12 muscle cell reporter gene assay with an EC50 of 0.5 nM. It showed high aqueous solubility of 1.3 g/L at pH 7.4, and an in silico model as well as a customized parallel artificial membrane permeability assay indicated good skin permeation. Indeed, when measuring skin permeation through excised human skin, an excellent flux of 2 μg/(cm(2)·h) was determined without any permeation enhancers. In a 2 week Hershberger model using castrated rats, the compound showed dose-dependent effects fully restoring skeletal muscle weight at 0.3 mg/kg/day after subcutaneous administration with high selectivity over prostate stimulation.","InChI=1S/C15H14ClF2N3O/c1-8-10(4-3-9(6-19)12(8)16)13-14(22-2)11-5-15(17,18)7-21(11)20-13/h3-4,11,14H,5,7H2,1-2H3/t11-,14-/m0/s1",0.84,-0.26,100.0,,
NVYLLDMIRRJUPP-FPPIQGJOSA-N,%,Emax,,BAO_0000656,Emax,,113383,Agonist activity at human androgen receptor in human LNCAP cells harboring firefly luciferase gene after 20 hrs by One-Glo luciferase reporter gene assay relative to mifepristone,,,31274313,6764,10.1021/acs.jmedchem.9b00711,CHEMBL4406804,Discovery of a Potent Steroidal Glucocorticoid Receptor Antagonist with Enhanced Selectivity against the Progesterone and Androgen Receptors (OP-3633).,"Du X, Eksterowicz J, Zhou H, Rew Y, Zhu L, Yan X, Medina JC, Huang T, Chen X, Sutimantanapi D, Jahchan N, Kong W, Sun J, Zavorotinskaya T, Ye Q, Fantin VR, Sun D.","Structure-based modification of mifepristone (1) led to the discovery of novel mifepristone derivatives with improved selectivity profile. Addition of a methyl group at the C10 position of the steroid has a significant impact on progesterone receptor (PR) and androgen receptor (AR) activity. Within this series, OP-3633 (15) emerged as a glucocorticoid receptor (GR) antagonist with increased selectivity against PR and AR, improved cytochrome P450 inhibition profile, and significantly improved pharmacokinetic properties compared to 1. Furthermore, 15 demonstrated substantial inhibition of GR transcriptional activity in the GR positive HCC1806 triple negative breast cancer xenograft model. Overall, compound 15 is a promising GR antagonist candidate to clinically evaluate the impact of GR inhibition in reversal or prevention of therapy resistance.","InChI=1S/C35H48N2O4S/c1-33(2,3)16-17-35(39)15-14-31-29-12-8-25-22-27(38)11-13-28(25)32(29)30(23-34(31,35)4)24-6-9-26(10-7-24)36-18-20-37(21-19-36)42(5,40)41/h6-7,9-10,22,28-32,39H,8,11-15,18-21,23H2,1-5H3/t28-,29-,30+,31-,32+,34-,35+/m0/s1",0.48,0.40,18.1,,
OGKTZPPCIHRDMM-NTSMHBIDSA-N,%,Emax,,BAO_0000656,Emax,,48062,Agonist activity at androgen receptor in human MDA-MB-453 cells transfected with MMTV-LUC assessed as induction of MMTV-LTR/promoter linked LUC gene by luciferase transactivation assay relative to dihydrotestosterone,,,19606870,4581,10.1021/jm900880r,CHEMBL1153470,"Design, synthesis, and biological evaluation of 16-substituted 4-azasteroids as tissue-selective androgen receptor modulators (SARMs).","Mitchell HJ, Dankulich WP, Hartman GD, Prueksaritanont T, Schmidt A, Vogel RL, Bai C, McElwee-Witmer S, Zhang HZ, Chen F, Leu CT, Kimmel DB, Ray WJ, Nantermet P, Gentile MA, Duggan ME, Meissner RS.","A novel series of 16-substituted-4-azasteroids has been identified as potential tissue-selective androgen receptor modulators. These ligands display potent hAR binding and agonist activity, low virilizing potential, and good pharmacokinetic profiles in dogs. On the basis of its in vitro profile, 21 was evaluated in the OVX and ORX rat models and exhibited an osteoanabolic, tissue-selective profile.","InChI=1S/C26H31F2NO2/c1-25-9-7-23(30)29(3)22(25)5-4-19-20(25)6-8-26(2)21(19)13-16(24(26)31)10-15-11-17(27)14-18(28)12-15/h7,9-12,14,19-22,24,31H,4-6,8,13H2,1-3H3/b16-10+/t19-,20+,21+,22-,24+,25-,26+/m1/s1",0.69,1.24,98.0,,
OPYGWFILWDWQSX-UDJYMHCNSA-N,%,Emax,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Emax,,"Entry 0: 107291, Entry 1: 113383, ","Entry 0: Agonist activity at AR (unknown origin) expressed in human LNCaP cells incubated for 20 hrs by luciferase reporter gene assay relative to mifepristone, Entry 1: Agonist activity at human androgen receptor in human LNCAP cells harboring firefly luciferase gene after 20 hrs by One-Glo luciferase reporter gene assay relative to mifepristone, ",,,"Entry 0: 30091920, Entry 1: 31274313, ","Entry 0: 7784, Entry 1: 6764, ","Entry 0: 10.1021/acs.jmedchem.8b00743, Entry 1: 10.1021/acs.jmedchem.9b00711, ","Entry 0: CHEMBL4145686, Entry 1: CHEMBL4406804, ","Entry 0: Discovery of a Potent and Selective Steroidal Glucocorticoid Receptor Antagonist (ORIC-101)., Entry 1: Discovery of a Potent Steroidal Glucocorticoid Receptor Antagonist with Enhanced Selectivity against the Progesterone and Androgen Receptors (OP-3633)., ","Entry 0: Rew Y, Du X, Eksterowicz J, Zhou H, Jahchan N, Zhu L, Yan X, Kawai H, McGee LR, Medina JC, Huang T, Chen C, Zavorotinskaya T, Sutimantanapi D, Waszczuk J, Jackson E, Huang E, Ye Q, Fantin VR, Sun D., Entry 1: Du X, Eksterowicz J, Zhou H, Rew Y, Zhu L, Yan X, Medina JC, Huang T, Chen X, Sutimantanapi D, Jahchan N, Kong W, Sun J, Zavorotinskaya T, Ye Q, Fantin VR, Sun D., ","Entry 0: The glucocorticoid receptor (GR) has been linked to therapy resistance across a wide range of cancer types. Preclinical data suggest that antagonists of this nuclear receptor may enhance the activity of anticancer therapy. The first-generation GR antagonist mifepristone is currently undergoing clinical evaluation in various oncology settings. Structure-based modification of mifepristone led to the discovery of ORIC-101 (28), a highly potent steroidal GR antagonist with reduced androgen receptor (AR) agonistic activity amenable for dosing in androgen receptor positive tumors and with improved CYP2C8 and CYP2C9 inhibition profile to minimize drug-drug interaction potential. Unlike mifepristone, 28 could be codosed with chemotherapeutic agents readily metabolized by CYP2C8 such as paclitaxel. Furthermore, 28 demonstrated in vivo antitumor activity by enhancing response to chemotherapy in the GR+ OVCAR5 ovarian cancer xenograft model. Clinical evaluation of safety and therapeutic potential of 28 is underway., Entry 1: Structure-based modification of mifepristone (1) led to the discovery of novel mifepristone derivatives with improved selectivity profile. Addition of a methyl group at the C10 position of the steroid has a significant impact on progesterone receptor (PR) and androgen receptor (AR) activity. Within this series, OP-3633 (15) emerged as a glucocorticoid receptor (GR) antagonist with increased selectivity against PR and AR, improved cytochrome P450 inhibition profile, and significantly improved pharmacokinetic properties compared to 1. Furthermore, 15 demonstrated substantial inhibition of GR transcriptional activity in the GR positive HCC1806 triple negative breast cancer xenograft model. Overall, compound 15 is a promising GR antagonist candidate to clinically evaluate the impact of GR inhibition in reversal or prevention of therapy resistance., ","InChI=1S/C32H43NO2/c1-30(2,3)17-18-32(35)16-15-28-26-13-9-22-19-24(34)12-14-25(22)29(26)27(20-31(28,32)4)21-7-10-23(11-8-21)33(5)6/h7-8,10-11,19,25-29,35H,9,12-16,20H2,1-6H3/t25-,26-,27+,28-,29+,31-,32+/m0/s1",0.51,1.06,22.0,22.0,
