comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2,act_3,act_4
2134476,%,Inhibition,,"Entry 0: BAO_0000201, Entry 1: BAO_0000201, ",INH,"Entry 0: 1665135, Entry 1: 1665139, ","Entry 0: Inverse agonist activity at GAL4 DBD-fused human RORgammat expressed in HEK293T cells assessed as inhibition of transcriptional activity at 6 uM after 24 hrs by Dual-glo luciferase reporter gene assay relative to control, Entry 1: Inverse agonist activity at RORgammat in human Th17 cells assessed as inhibition of IL17A production at 1.2 uM relative to control, ","Entry 0: B, Entry 1: B, ",,"Entry 0: CHEMBL4014931, Entry 1: CHEMBL4014935, ","Entry 0: 10.1016/j.bmcl.2017.02.044, Entry 1: 10.1016/j.bmcl.2017.02.044, ","Entry 0: 28318945, Entry 1: 28318945, ","Entry 0: CHEMBL4014290, Entry 1: CHEMBL4014290, ","Entry 0: Identification and structure activity relationships of quinoline tertiary alcohol modulators of RORγt., Entry 1: Identification and structure activity relationships of quinoline tertiary alcohol modulators of RORγt., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: A high-throughput screen of the ligand binding domain of the nuclear receptor retinoic acid-related orphan receptor gamma t (RORγt) employing a thermal shift assay yielded a quinoline tertiary alcohol hit. Optimization of the 2-, 3- and 4-positions of the quinoline core using structure-activity relationships and structure-based drug design methods led to the discovery of a series of modulators with improved RORγt inhibitory potency and inverse agonism properties., Entry 1: A high-throughput screen of the ligand binding domain of the nuclear receptor retinoic acid-related orphan receptor gamma t (RORγt) employing a thermal shift assay yielded a quinoline tertiary alcohol hit. Optimization of the 2-, 3- and 4-positions of the quinoline core using structure-activity relationships and structure-based drug design methods led to the discovery of a series of modulators with improved RORγt inhibitory potency and inverse agonism properties., ",,COc1nc2ccc(C(O)(c3ccc(Cl)cc3)c3cncn3C)cc2c(Cl)c1Cc1ccc(C(F)(F)F)cc1,C29H22Cl2F3N3O2,CHEMBL3925105,95.0,103.0,,,
2161448,%,Inhibition,,BAO_0000201,INH,1746165,Inverse agonist activity at GAL4 DBD-fused wild type human RORgammat LBD (850 to 1635 residues) expressed in HEK293T cells assessed as inhibition of transcriptional activity at 6 uM after 24 hrs by dual-glo luciferase reporter gene assay relative to control,B,,CHEMBL4180675,10.1016/j.bmcl.2017.10.027,29079472,CHEMBL4177634,6-Substituted quinolines as RORγt inverse agonists.,PUBLICATION,"We identified 6-substituted quinolines as modulators of the retinoic acid receptor-related orphan receptor gamma t (RORγt). The synthesis of this class of RORγt modulators is reported, and optimization of the substituents at the quinoline 6-position that produced compounds with high affinity for the receptor is detailed. This effort identified molecules that act as potent, full inverse agonists in a RORγt-driven cell-based reporter assay. The X-ray crystal structures of two full inverse agonists from this chemical series bound to the RORγt ligand binding domain are disclosed, and we highlight the interaction of a hydrogen-bond acceptor on the 6-position substituent of the inverse agonist with Glu379:NH as a conserved binding contact.",,COc1nc2ccc(C(O)(c3cnnn3C)c3cnnn3C)cc2c(Cl)c1Cc1ccc(-n2cccn2)cc1,C27H24ClN9O2,CHEMBL3952077,91.0,,,,
2166959,%,Inhibition,,"Entry 0: BAO_0000201, Entry 1: BAO_0000201, Entry 2: BAO_0000201, Entry 3: BAO_0000201, Entry 4: BAO_0000201, ",INH,"Entry 0: 1665135, Entry 1: 1665143, Entry 2: 1746165, Entry 3: 1746165, Entry 4: 1841443, ","Entry 0: Inverse agonist activity at GAL4 DBD-fused human RORgammat expressed in HEK293T cells assessed as inhibition of transcriptional activity at 6 uM after 24 hrs by Dual-glo luciferase reporter gene assay relative to control, Entry 1: Inverse agonist activity at RORgammat in human Th17 cells assessed as inhibition of IL17A production at 6 uM relative to control, Entry 2: Inverse agonist activity at GAL4 DBD-fused wild type human RORgammat LBD (850 to 1635 residues) expressed in HEK293T cells assessed as inhibition of transcriptional activity at 6 uM after 24 hrs by dual-glo luciferase reporter gene assay relative to control, Entry 3: Inverse agonist activity at GAL4 DBD-fused wild type human RORgammat LBD (850 to 1635 residues) expressed in HEK293T cells assessed as inhibition of transcriptional activity at 6 uM after 24 hrs by dual-glo luciferase reporter gene assay relative to control, Entry 4: Inverse agonist activity at RORgammat in human CD4-positive T cells assessed as suppression of T cell differentiation to Th17 cells by measuring reduction in IL-17 level at 6 uM after 1 hr relative to control, ","Entry 0: B, Entry 1: B, Entry 2: B, Entry 3: B, Entry 4: B, ",,"Entry 0: CHEMBL4014931, Entry 1: CHEMBL4014939, Entry 2: CHEMBL4180675, Entry 3: CHEMBL4180675, Entry 4: CHEMBL4341742, ","Entry 0: 10.1016/j.bmcl.2017.02.044, Entry 1: 10.1016/j.bmcl.2017.02.044, Entry 2: 10.1016/j.bmcl.2017.10.027, Entry 3: 10.1016/j.bmcl.2017.10.027, Entry 4: 10.1016/j.bmcl.2019.04.021, ","Entry 0: 28318945, Entry 1: 28318945, Entry 2: 29079472, Entry 3: 29079472, Entry 4: 31010722, ","Entry 0: CHEMBL4014290, Entry 1: CHEMBL4014290, Entry 2: CHEMBL4177634, Entry 3: CHEMBL4177634, Entry 4: CHEMBL4340540, ","Entry 0: Identification and structure activity relationships of quinoline tertiary alcohol modulators of RORγt., Entry 1: Identification and structure activity relationships of quinoline tertiary alcohol modulators of RORγt., Entry 2: 6-Substituted quinolines as RORγt inverse agonists., Entry 3: 6-Substituted quinolines as RORγt inverse agonists., Entry 4: 3-Substituted Quinolines as RORγt Inverse Agonists., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, Entry 2: PUBLICATION, Entry 3: PUBLICATION, Entry 4: PUBLICATION, ","Entry 0: A high-throughput screen of the ligand binding domain of the nuclear receptor retinoic acid-related orphan receptor gamma t (RORγt) employing a thermal shift assay yielded a quinoline tertiary alcohol hit. Optimization of the 2-, 3- and 4-positions of the quinoline core using structure-activity relationships and structure-based drug design methods led to the discovery of a series of modulators with improved RORγt inhibitory potency and inverse agonism properties., Entry 1: A high-throughput screen of the ligand binding domain of the nuclear receptor retinoic acid-related orphan receptor gamma t (RORγt) employing a thermal shift assay yielded a quinoline tertiary alcohol hit. Optimization of the 2-, 3- and 4-positions of the quinoline core using structure-activity relationships and structure-based drug design methods led to the discovery of a series of modulators with improved RORγt inhibitory potency and inverse agonism properties., Entry 2: We identified 6-substituted quinolines as modulators of the retinoic acid receptor-related orphan receptor gamma t (RORγt). The synthesis of this class of RORγt modulators is reported, and optimization of the substituents at the quinoline 6-position that produced compounds with high affinity for the receptor is detailed. This effort identified molecules that act as potent, full inverse agonists in a RORγt-driven cell-based reporter assay. The X-ray crystal structures of two full inverse agonists from this chemical series bound to the RORγt ligand binding domain are disclosed, and we highlight the interaction of a hydrogen-bond acceptor on the 6-position substituent of the inverse agonist with Glu379:NH as a conserved binding contact., Entry 3: We identified 6-substituted quinolines as modulators of the retinoic acid receptor-related orphan receptor gamma t (RORγt). The synthesis of this class of RORγt modulators is reported, and optimization of the substituents at the quinoline 6-position that produced compounds with high affinity for the receptor is detailed. This effort identified molecules that act as potent, full inverse agonists in a RORγt-driven cell-based reporter assay. The X-ray crystal structures of two full inverse agonists from this chemical series bound to the RORγt ligand binding domain are disclosed, and we highlight the interaction of a hydrogen-bond acceptor on the 6-position substituent of the inverse agonist with Glu379:NH as a conserved binding contact., Entry 4: We have previously reported the syntheses of a series of 3,6-disubstituted quinolines as modulators of the retinoic acid receptor-related orphan receptor gamma t (RORγt). These molecules are potent binders but are high molecular weight and they exhibited poor solubility at pH 2 and pH 7. This manuscript details our efforts at improving physical chemical properties for this series of compounds by increasing the diversity at the 3-position (i.e. introducing heteroatoms and lowering the molecular weight). These efforts have led to molecules which are potent binders with improved solubility., ",,COc1nc2ccc(C(O)(c3ccc(Cl)cc3)c3cncn3C)cc2c(Cl)c1Cc1ccc(-n2cccn2)cc1,C31H25Cl2N5O2,CHEMBL3957588,87.0,87.0,87.0,99.0,99.0
2174051,%,Inhibition,,"Entry 0: BAO_0000201, Entry 1: BAO_0000201, ",INH,"Entry 0: 1746165, Entry 1: 1746165, ","Entry 0: Inverse agonist activity at GAL4 DBD-fused wild type human RORgammat LBD (850 to 1635 residues) expressed in HEK293T cells assessed as inhibition of transcriptional activity at 6 uM after 24 hrs by dual-glo luciferase reporter gene assay relative to control, Entry 1: Inverse agonist activity at GAL4 DBD-fused wild type human RORgammat LBD (850 to 1635 residues) expressed in HEK293T cells assessed as inhibition of transcriptional activity at 6 uM after 24 hrs by dual-glo luciferase reporter gene assay relative to control, ","Entry 0: B, Entry 1: B, ",,"Entry 0: CHEMBL4180675, Entry 1: CHEMBL4180675, ","Entry 0: 10.1016/j.bmcl.2017.10.027, Entry 1: 10.1016/j.bmcl.2017.10.027, ","Entry 0: 29079472, Entry 1: 29079472, ","Entry 0: CHEMBL4177634, Entry 1: CHEMBL4177634, ","Entry 0: 6-Substituted quinolines as RORγt inverse agonists., Entry 1: 6-Substituted quinolines as RORγt inverse agonists., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: We identified 6-substituted quinolines as modulators of the retinoic acid receptor-related orphan receptor gamma t (RORγt). The synthesis of this class of RORγt modulators is reported, and optimization of the substituents at the quinoline 6-position that produced compounds with high affinity for the receptor is detailed. This effort identified molecules that act as potent, full inverse agonists in a RORγt-driven cell-based reporter assay. The X-ray crystal structures of two full inverse agonists from this chemical series bound to the RORγt ligand binding domain are disclosed, and we highlight the interaction of a hydrogen-bond acceptor on the 6-position substituent of the inverse agonist with Glu379:NH as a conserved binding contact., Entry 1: We identified 6-substituted quinolines as modulators of the retinoic acid receptor-related orphan receptor gamma t (RORγt). The synthesis of this class of RORγt modulators is reported, and optimization of the substituents at the quinoline 6-position that produced compounds with high affinity for the receptor is detailed. This effort identified molecules that act as potent, full inverse agonists in a RORγt-driven cell-based reporter assay. The X-ray crystal structures of two full inverse agonists from this chemical series bound to the RORγt ligand binding domain are disclosed, and we highlight the interaction of a hydrogen-bond acceptor on the 6-position substituent of the inverse agonist with Glu379:NH as a conserved binding contact., ",,COc1nc2ccc(C(O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1Cc1ccc(-n2cccn2)cc1,C34H33ClN4O3,CHEMBL3964680,100.0,103.0,,,
2174680,%,Inhibition,,"Entry 0: BAO_0000201, Entry 1: BAO_0000201, ",INH,"Entry 0: 1665135, Entry 1: 1665139, ","Entry 0: Inverse agonist activity at GAL4 DBD-fused human RORgammat expressed in HEK293T cells assessed as inhibition of transcriptional activity at 6 uM after 24 hrs by Dual-glo luciferase reporter gene assay relative to control, Entry 1: Inverse agonist activity at RORgammat in human Th17 cells assessed as inhibition of IL17A production at 1.2 uM relative to control, ","Entry 0: B, Entry 1: B, ",,"Entry 0: CHEMBL4014931, Entry 1: CHEMBL4014935, ","Entry 0: 10.1016/j.bmcl.2017.02.044, Entry 1: 10.1016/j.bmcl.2017.02.044, ","Entry 0: 28318945, Entry 1: 28318945, ","Entry 0: CHEMBL4014290, Entry 1: CHEMBL4014290, ","Entry 0: Identification and structure activity relationships of quinoline tertiary alcohol modulators of RORγt., Entry 1: Identification and structure activity relationships of quinoline tertiary alcohol modulators of RORγt., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: A high-throughput screen of the ligand binding domain of the nuclear receptor retinoic acid-related orphan receptor gamma t (RORγt) employing a thermal shift assay yielded a quinoline tertiary alcohol hit. Optimization of the 2-, 3- and 4-positions of the quinoline core using structure-activity relationships and structure-based drug design methods led to the discovery of a series of modulators with improved RORγt inhibitory potency and inverse agonism properties., Entry 1: A high-throughput screen of the ligand binding domain of the nuclear receptor retinoic acid-related orphan receptor gamma t (RORγt) employing a thermal shift assay yielded a quinoline tertiary alcohol hit. Optimization of the 2-, 3- and 4-positions of the quinoline core using structure-activity relationships and structure-based drug design methods led to the discovery of a series of modulators with improved RORγt inhibitory potency and inverse agonism properties., ",,COc1nc2ccc(C(O)(c3ccc(Cl)cc3)c3cncn3C)cc2c(Cl)c1Cc1ccc(C#N)cc1,C29H22Cl2N4O2,CHEMBL3965309,65.0,94.0,,,
2177974,%,Inhibition,,"Entry 0: BAO_0000201, Entry 1: BAO_0000201, Entry 2: BAO_0000201, Entry 3: BAO_0000201, ",INH,"Entry 0: 1665135, Entry 1: 1665143, Entry 2: 1746165, Entry 3: 1746165, ","Entry 0: Inverse agonist activity at GAL4 DBD-fused human RORgammat expressed in HEK293T cells assessed as inhibition of transcriptional activity at 6 uM after 24 hrs by Dual-glo luciferase reporter gene assay relative to control, Entry 1: Inverse agonist activity at RORgammat in human Th17 cells assessed as inhibition of IL17A production at 6 uM relative to control, Entry 2: Inverse agonist activity at GAL4 DBD-fused wild type human RORgammat LBD (850 to 1635 residues) expressed in HEK293T cells assessed as inhibition of transcriptional activity at 6 uM after 24 hrs by dual-glo luciferase reporter gene assay relative to control, Entry 3: Inverse agonist activity at GAL4 DBD-fused wild type human RORgammat LBD (850 to 1635 residues) expressed in HEK293T cells assessed as inhibition of transcriptional activity at 6 uM after 24 hrs by dual-glo luciferase reporter gene assay relative to control, ","Entry 0: B, Entry 1: B, Entry 2: B, Entry 3: B, ",,"Entry 0: CHEMBL4014931, Entry 1: CHEMBL4014939, Entry 2: CHEMBL4180675, Entry 3: CHEMBL4180675, ","Entry 0: 10.1016/j.bmcl.2017.02.044, Entry 1: 10.1016/j.bmcl.2017.02.044, Entry 2: 10.1016/j.bmcl.2017.10.027, Entry 3: 10.1016/j.bmcl.2017.10.027, ","Entry 0: 28318945, Entry 1: 28318945, Entry 2: 29079472, Entry 3: 29079472, ","Entry 0: CHEMBL4014290, Entry 1: CHEMBL4014290, Entry 2: CHEMBL4177634, Entry 3: CHEMBL4177634, ","Entry 0: Identification and structure activity relationships of quinoline tertiary alcohol modulators of RORγt., Entry 1: Identification and structure activity relationships of quinoline tertiary alcohol modulators of RORγt., Entry 2: 6-Substituted quinolines as RORγt inverse agonists., Entry 3: 6-Substituted quinolines as RORγt inverse agonists., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, Entry 2: PUBLICATION, Entry 3: PUBLICATION, ","Entry 0: A high-throughput screen of the ligand binding domain of the nuclear receptor retinoic acid-related orphan receptor gamma t (RORγt) employing a thermal shift assay yielded a quinoline tertiary alcohol hit. Optimization of the 2-, 3- and 4-positions of the quinoline core using structure-activity relationships and structure-based drug design methods led to the discovery of a series of modulators with improved RORγt inhibitory potency and inverse agonism properties., Entry 1: A high-throughput screen of the ligand binding domain of the nuclear receptor retinoic acid-related orphan receptor gamma t (RORγt) employing a thermal shift assay yielded a quinoline tertiary alcohol hit. Optimization of the 2-, 3- and 4-positions of the quinoline core using structure-activity relationships and structure-based drug design methods led to the discovery of a series of modulators with improved RORγt inhibitory potency and inverse agonism properties., Entry 2: We identified 6-substituted quinolines as modulators of the retinoic acid receptor-related orphan receptor gamma t (RORγt). The synthesis of this class of RORγt modulators is reported, and optimization of the substituents at the quinoline 6-position that produced compounds with high affinity for the receptor is detailed. This effort identified molecules that act as potent, full inverse agonists in a RORγt-driven cell-based reporter assay. The X-ray crystal structures of two full inverse agonists from this chemical series bound to the RORγt ligand binding domain are disclosed, and we highlight the interaction of a hydrogen-bond acceptor on the 6-position substituent of the inverse agonist with Glu379:NH as a conserved binding contact., Entry 3: We identified 6-substituted quinolines as modulators of the retinoic acid receptor-related orphan receptor gamma t (RORγt). The synthesis of this class of RORγt modulators is reported, and optimization of the substituents at the quinoline 6-position that produced compounds with high affinity for the receptor is detailed. This effort identified molecules that act as potent, full inverse agonists in a RORγt-driven cell-based reporter assay. The X-ray crystal structures of two full inverse agonists from this chemical series bound to the RORγt ligand binding domain are disclosed, and we highlight the interaction of a hydrogen-bond acceptor on the 6-position substituent of the inverse agonist with Glu379:NH as a conserved binding contact., ",,COc1nc2ccc(C(O)(c3ccc(C(F)(F)F)nc3)c3cncn3C)cc2c(Cl)c1Cc1ccc(-n2cccn2)cc1,C31H24ClF3N6O2,CHEMBL3968603,78.0,97.0,97.0,99.0,
2181591,%,Inhibition,,"Entry 0: BAO_0000201, Entry 1: BAO_0000201, ",INH,"Entry 0: 1746165, Entry 1: 1746165, ","Entry 0: Inverse agonist activity at GAL4 DBD-fused wild type human RORgammat LBD (850 to 1635 residues) expressed in HEK293T cells assessed as inhibition of transcriptional activity at 6 uM after 24 hrs by dual-glo luciferase reporter gene assay relative to control, Entry 1: Inverse agonist activity at GAL4 DBD-fused wild type human RORgammat LBD (850 to 1635 residues) expressed in HEK293T cells assessed as inhibition of transcriptional activity at 6 uM after 24 hrs by dual-glo luciferase reporter gene assay relative to control, ","Entry 0: B, Entry 1: B, ",,"Entry 0: CHEMBL4180675, Entry 1: CHEMBL4180675, ","Entry 0: 10.1016/j.bmcl.2017.10.027, Entry 1: 10.1016/j.bmcl.2017.10.027, ","Entry 0: 29079472, Entry 1: 29079472, ","Entry 0: CHEMBL4177634, Entry 1: CHEMBL4177634, ","Entry 0: 6-Substituted quinolines as RORγt inverse agonists., Entry 1: 6-Substituted quinolines as RORγt inverse agonists., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: We identified 6-substituted quinolines as modulators of the retinoic acid receptor-related orphan receptor gamma t (RORγt). The synthesis of this class of RORγt modulators is reported, and optimization of the substituents at the quinoline 6-position that produced compounds with high affinity for the receptor is detailed. This effort identified molecules that act as potent, full inverse agonists in a RORγt-driven cell-based reporter assay. The X-ray crystal structures of two full inverse agonists from this chemical series bound to the RORγt ligand binding domain are disclosed, and we highlight the interaction of a hydrogen-bond acceptor on the 6-position substituent of the inverse agonist with Glu379:NH as a conserved binding contact., Entry 1: We identified 6-substituted quinolines as modulators of the retinoic acid receptor-related orphan receptor gamma t (RORγt). The synthesis of this class of RORγt modulators is reported, and optimization of the substituents at the quinoline 6-position that produced compounds with high affinity for the receptor is detailed. This effort identified molecules that act as potent, full inverse agonists in a RORγt-driven cell-based reporter assay. The X-ray crystal structures of two full inverse agonists from this chemical series bound to the RORγt ligand binding domain are disclosed, and we highlight the interaction of a hydrogen-bond acceptor on the 6-position substituent of the inverse agonist with Glu379:NH as a conserved binding contact., ",,COc1nc2ccc(C(O)(c3cncn3C)C3CCN(C(C)=O)CC3)cc2c(Cl)c1Cc1ccc(-n2cccn2)cc1,C32H33ClN6O3,CHEMBL3972220,100.0,107.0,,,
2199414,%,Inhibition,,"Entry 0: BAO_0000201, Entry 1: BAO_0000201, Entry 2: BAO_0000201, ",INH,"Entry 0: 1665135, Entry 1: 1665135, Entry 2: 1665135, ","Entry 0: Inverse agonist activity at GAL4 DBD-fused human RORgammat expressed in HEK293T cells assessed as inhibition of transcriptional activity at 6 uM after 24 hrs by Dual-glo luciferase reporter gene assay relative to control, Entry 1: Inverse agonist activity at GAL4 DBD-fused human RORgammat expressed in HEK293T cells assessed as inhibition of transcriptional activity at 6 uM after 24 hrs by Dual-glo luciferase reporter gene assay relative to control, Entry 2: Inverse agonist activity at GAL4 DBD-fused human RORgammat expressed in HEK293T cells assessed as inhibition of transcriptional activity at 6 uM after 24 hrs by Dual-glo luciferase reporter gene assay relative to control, ","Entry 0: B, Entry 1: B, Entry 2: B, ",,"Entry 0: CHEMBL4014931, Entry 1: CHEMBL4014931, Entry 2: CHEMBL4014931, ","Entry 0: 10.1016/j.bmcl.2017.02.044, Entry 1: 10.1016/j.bmcl.2017.02.044, Entry 2: 10.1016/j.bmcl.2017.02.044, ","Entry 0: 28318945, Entry 1: 28318945, Entry 2: 28318945, ","Entry 0: CHEMBL4014290, Entry 1: CHEMBL4014290, Entry 2: CHEMBL4014290, ","Entry 0: Identification and structure activity relationships of quinoline tertiary alcohol modulators of RORγt., Entry 1: Identification and structure activity relationships of quinoline tertiary alcohol modulators of RORγt., Entry 2: Identification and structure activity relationships of quinoline tertiary alcohol modulators of RORγt., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, Entry 2: PUBLICATION, ","Entry 0: A high-throughput screen of the ligand binding domain of the nuclear receptor retinoic acid-related orphan receptor gamma t (RORγt) employing a thermal shift assay yielded a quinoline tertiary alcohol hit. Optimization of the 2-, 3- and 4-positions of the quinoline core using structure-activity relationships and structure-based drug design methods led to the discovery of a series of modulators with improved RORγt inhibitory potency and inverse agonism properties., Entry 1: A high-throughput screen of the ligand binding domain of the nuclear receptor retinoic acid-related orphan receptor gamma t (RORγt) employing a thermal shift assay yielded a quinoline tertiary alcohol hit. Optimization of the 2-, 3- and 4-positions of the quinoline core using structure-activity relationships and structure-based drug design methods led to the discovery of a series of modulators with improved RORγt inhibitory potency and inverse agonism properties., Entry 2: A high-throughput screen of the ligand binding domain of the nuclear receptor retinoic acid-related orphan receptor gamma t (RORγt) employing a thermal shift assay yielded a quinoline tertiary alcohol hit. Optimization of the 2-, 3- and 4-positions of the quinoline core using structure-activity relationships and structure-based drug design methods led to the discovery of a series of modulators with improved RORγt inhibitory potency and inverse agonism properties., ",,CN(C)c1nc2ccc(C(O)(c3ccncc3)c3cncn3C)cc2c(Cl)c1-c1ccccc1,C27H24ClN5O,CHEMBL4059503,101.0,105.0,105.0,,
2202175,%,Inhibition,,BAO_0000201,INH,1665135,Inverse agonist activity at GAL4 DBD-fused human RORgammat expressed in HEK293T cells assessed as inhibition of transcriptional activity at 6 uM after 24 hrs by Dual-glo luciferase reporter gene assay relative to control,B,,CHEMBL4014931,10.1016/j.bmcl.2017.02.044,28318945,CHEMBL4014290,Identification and structure activity relationships of quinoline tertiary alcohol modulators of RORγt.,PUBLICATION,"A high-throughput screen of the ligand binding domain of the nuclear receptor retinoic acid-related orphan receptor gamma t (RORγt) employing a thermal shift assay yielded a quinoline tertiary alcohol hit. Optimization of the 2-, 3- and 4-positions of the quinoline core using structure-activity relationships and structure-based drug design methods led to the discovery of a series of modulators with improved RORγt inhibitory potency and inverse agonism properties.",,CCN(CC)c1nc2ccc(C(O)(c3ccncc3)c3cncn3C)cc2c(Cl)c1-c1ccccc1,C29H28ClN5O,CHEMBL4062264,100.0,,,,
2203848,%,Inhibition,,BAO_0000201,INH,1665135,Inverse agonist activity at GAL4 DBD-fused human RORgammat expressed in HEK293T cells assessed as inhibition of transcriptional activity at 6 uM after 24 hrs by Dual-glo luciferase reporter gene assay relative to control,B,,CHEMBL4014931,10.1016/j.bmcl.2017.02.044,28318945,CHEMBL4014290,Identification and structure activity relationships of quinoline tertiary alcohol modulators of RORγt.,PUBLICATION,"A high-throughput screen of the ligand binding domain of the nuclear receptor retinoic acid-related orphan receptor gamma t (RORγt) employing a thermal shift assay yielded a quinoline tertiary alcohol hit. Optimization of the 2-, 3- and 4-positions of the quinoline core using structure-activity relationships and structure-based drug design methods led to the discovery of a series of modulators with improved RORγt inhibitory potency and inverse agonism properties.",,Cn1cncc1C(O)(c1ccc(Cl)cc1)c1ccc2nc(C#N)c(-c3ccccc3)c(Cl)c2c1,C27H18Cl2N4O,CHEMBL4063937,101.0,,,,
2210800,%,Inhibition,,BAO_0000201,INH,1665135,Inverse agonist activity at GAL4 DBD-fused human RORgammat expressed in HEK293T cells assessed as inhibition of transcriptional activity at 6 uM after 24 hrs by Dual-glo luciferase reporter gene assay relative to control,B,,CHEMBL4014931,10.1016/j.bmcl.2017.02.044,28318945,CHEMBL4014290,Identification and structure activity relationships of quinoline tertiary alcohol modulators of RORγt.,PUBLICATION,"A high-throughput screen of the ligand binding domain of the nuclear receptor retinoic acid-related orphan receptor gamma t (RORγt) employing a thermal shift assay yielded a quinoline tertiary alcohol hit. Optimization of the 2-, 3- and 4-positions of the quinoline core using structure-activity relationships and structure-based drug design methods led to the discovery of a series of modulators with improved RORγt inhibitory potency and inverse agonism properties.",,COc1c(-c2ccccc2)c(C(F)(F)F)nc2ccc(C(O)(c3ccc(C(F)(F)F)nc3)c3cncn3C)cc12,C28H20F6N4O2,CHEMBL4070889,93.0,,,,
