comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1
452905,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COP(=S)(OC)SCn1nnc2ccccc2c1=O,C10H12N3O3PS2,CHEMBL530115,29849.3,
453120,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,C12H15N3O6,CHEMBL453863,29849.3,
453491,nM,Potency,active,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,"Entry 0: 845231, Entry 1: 845231, ","Entry 0: PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) , Entry 1: PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, ","Entry 0: confirmatory, Entry 1: confirmatory, ","Entry 0: CHEMBL2114842, Entry 1: CHEMBL2114842, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, ",,,O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,C10Cl10O,CHEMBL462576,9439.2,10590.9
453517,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CN(C)C(=O)Nc1ccc(Cl)cc1,C9H11ClN2O,CHEMBL467623,7497.8,
456056,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O.O.O.O,C16H25N3O7S,CHEMBL453388,18833.6,
456146,nM,Potency,mix,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,"Entry 0: 845231, Entry 1: 845231, ","Entry 0: PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) , Entry 1: PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, ","Entry 0: confirmatory, Entry 1: confirmatory, ","Entry 0: CHEMBL2114842, Entry 1: CHEMBL2114842, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, ",,,C[C@H]1CCCC(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1,C18H22O5,CHEMBL454173,42163.2,74978.0
456580,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,C12H8Cl2O2S,CHEMBL473535,14960.1,
461703,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,C[C@H]1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1,C18H26O5,CHEMBL450613,42163.2,
462435,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,C27H30ClNO11,CHEMBL359744,1059.1,
463586,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1ccc2oc(=O)ccc2c1,C10H8O2,CHEMBL443436,42163.2,
463619,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=C(OCc1ccccc1)c1ccccc1O,C14H12O3,CHEMBL460124,13333.2,
463718,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=C(O)c1ccc(CO)o1,C6H6O4,CHEMBL468037,74978.0,
465359,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,C[C@H]1[C@H]2[C@@H](O[C@]13CC[C@@H](C)CO3)[C@@H](O)[C@H]1[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)C[C@]4(C)[C@H]3CC[C@@]12C,C56H92O29,CHEMBL509531,3757.8,
469732,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COc1ccc(C(=O)c2ccccc2)c(O)c1,C14H12O3,CHEMBL1625,37578.0,
471514,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCCCCc1ccc(O)cc1O,C12H18O2,CHEMBL443605,59557.2,
485738,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,C8H12N4O5,CHEMBL1643,18833.6,
487790,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=C(O)C(Cl)Br,C2H2BrClO2,CHEMBL504842,29849.3,
487795,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=C(O)C(Cl)(Cl)Br,C2HBrCl2O2,CHEMBL453528,8412.7,
500307,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.[Br-],C22H40BrNO,CHEMBL486696,10590.9,
504310,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,C14H10Cl4,CHEMBL1670,33491.5,
515305,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCCOC(=O)c1ccc(O)cc1,C11H14O3,CHEMBL459008,10590.9,
515429,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCNc1ccccc1,C8H11N,CHEMBL455541,66824.2,
562761,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1cc(C)c(N)cc1C,C9H13N,CHEMBL541229,42163.2,
562762,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1ccc(N)cc1N,C7H10N2,CHEMBL541230,2660.3,
562770,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1,C18H20Cl2,CHEMBL551883,37578.0,
562776,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,NC(=S)NNC(N)=S,C2H6N4S2,CHEMBL541231,2371.0,
563451,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1.O.O.O.[Cl-],C16H24ClN3O3S,CHEMBL550495,42163.2,
564490,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Nc1ccc(Cl)cc1N,C6H7ClN2,CHEMBL552741,749.8,
566269,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,c1ccc(NNc2ccccc2)cc1,C12H12N2,CHEMBL558459,26603.2,
567541,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COC(=O)CCC(=O)OC,C6H10O4,CHEMBL556489,23710.1,
568125,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Nc1cccc2c(N)cccc12,C10H10N2,CHEMBL538965,4216.3,
575687,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCOc1ccc2nc(N)sc2c1,C9H10N2OS,CHEMBL565755,8412.7,
578670,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COC1=CC(=O)O[C@@H](/C=C/c2ccc3c(c2)OCO3)C1,C15H14O5,CHEMBL579224,84.1,
578856,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COC1=CC(=O)O[C@@H](/C=C/c2ccccc2)C1,C14H14O3,CHEMBL578607,33491.5,
581814,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,C41H64O14,CHEMBL1751,9439.2,
617134,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,C#C[C@]1(O)CC[C@H]2C3=CCc4cc(O)ccc4[C@H]3CC[C@@]21C,C20H22O2,CHEMBL1078384,33491.5,
627416,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COc1ccc(/C=C/c2cc(OC)cc(=O)o2)cc1,C15H14O4,CHEMBL1098658,1883.4,
631365,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1ccc(N=C=O)cc1N=C=O,C9H6N2O2,CHEMBL1086446,37578.0,
641468,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCOCC(=O)O,C4H8O3,CHEMBL1159929,595.6,
674357,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,C24H28ClN5O3,CHEMBL1200406,74978.0,
674419,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,C10H19O6PS2,CHEMBL1200468,53.1,
674422,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,[O-][n+]1ccccc1[S-].[O-][n+]1ccccc1[S-].[Zn+2],C10H8N2O2S2Zn,CHEMBL1200471,1883.4,
674536,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,C21H32O3,CHEMBL1200585,33491.5,
674578,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=C1CCO1,C3H4O2,CHEMBL1200627,47307.9,
674712,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,C23H21ClO3,CHEMBL1200761,18833.6,
674738,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl,C18H23Cl2NO,CHEMBL1200787,42163.2,
674915,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,C20H24ClN,CHEMBL1200964,8412.7,
674952,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CN(CCCl)CCCl.Cl,C5H12Cl3N,CHEMBL1201001,26603.2,
674973,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cl.Nc1ccc(/N=N/c2ccccc2)c(N)n1,C11H12ClN5,CHEMBL1201022,1188.3,
675000,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,C18H16Cl3N3O4,CHEMBL1201049,66824.2,
675082,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,C19H30O5,CHEMBL1201131,23710.1,
675098,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,C24H27NO2,CHEMBL1201147,33491.5,
688356,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=C1c2ccccc2C(=O)C1(O)O,C9H6O4,CHEMBL1221925,37578.0,
692389,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1ccc(N)cc1C,C8H11N,CHEMBL1230039,37578.0,
692572,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1cc(O)ccc1Cl,C7H7ClO,CHEMBL1230222,21131.7,
697507,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Oc1c(Br)c(Br)c(Br)c(Br)c1Br,C6HBr5O,CHEMBL1235157,66824.2,
697832,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=CCCCC=O,C5H8O2,CHEMBL1235482,33491.5,
698601,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCOP(=O)(OCC)OCC,C6H15O4P,CHEMBL1236251,6682.4,
701242,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,C24H38O4,CHEMBL1242017,74978.0,
724147,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCC(=O)Cl,C4H7ClO,CHEMBL1300263,59557.2,
727023,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CNc1ccc(O)cc1.CNc1ccc(O)cc1.O=S(=O)(O)O,C14H20N2O6S,CHEMBL1303139,11883.2,
728865,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=C(OCC1CO1)C1CCCCC1C(=O)OCC1CO1,C14H20O6,CHEMBL1304981,14960.1,
