,index,SMILES,target_0
1790,1790,Cc1c[nH]nc1C(=O)NC1CC(C)(C)Oc2nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)cc21,1
1791,1791,Cc1ncoc1-c1nnc(SCCCN2CCC3CC3(c3ccc(C(F)(F)F)cc3)C2)n1C,1
1792,1792,COc1ccc2nc(C)n(-c3ccc(OCCCN4CCCC4)cc3)c(=O)c2c1,1
1793,1793,COc1ccc(N2CCOCC2)cc1Nc1ncc(Cl)c(-c2cnc3ccccn32)n1,1
1794,1794,Cc1ccc2c(cccc2-c2nnc(SCCCN3CCc4cc5nc(C(F)(F)C(F)(F)F)oc5cc4CC3)n2C)n1,1
1795,1795,COc1ccc(C2CCC(N3CC(NC(=O)CNc4noc5ccc(C(F)(F)F)cc54)C3)CC2)cn1,1
1796,1796,Cn1cccc1CNC(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,1
1797,1797,CNCc1ccc(F)cc1Oc1ccc(Cl)c(Cl)c1,1
1798,1798,NC(CC(=O)N1CCCC1C(=O)NCc1ccc(C(F)(F)F)cc1)Cc1ccccc1F,1
1799,1799,COC(=O)N(NC(=O)c1c2ccccc2nc(-c2ccccc2)c1OCCN(C)C)c1ccccc1,1
1800,1800,CC(C(=O)NC1(c2ccccc2)CCC(N2CCC(C)CC2)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1
1801,1801,Cc1ncoc1-c1nnc(SCCCN2CCC3(c4ccc(C(F)(F)F)cc4)CC3C2)n1C,1
1802,1802,Cc1ncoc1-c1nnc(SCCCN2CCC3CC3(c3ccc(C(F)(F)F)cc3)CC2)n1C,1
1803,1803,COc1ccc(C2CN(CCc3ccc(OC)c(OC)c3)CC2CCc2cc3ccc(Cl)cc3[nH]2)cc1,1
1804,1804,COCCCc1cc(CN(C(=O)C2CNCCC2(O)c2ccccc2)C2CC2)cc(OCCOC)c1,1
1805,1805,COc1cc(F)ccc1-c1cncc(CNCC2CC2)n1,1
1806,1806,O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(Br)cc54)CC3)nc2N1,1
1807,1807,Cc1noc(C(=Cc2cccc(-n3cc(C(=O)Nc4c(Cl)cncc4Cl)c(=O)c4cccnc43)c2)c2ccc(S(C)(=O)=O)cc2)n1,1
1808,1808,Cc1ncoc1-c1nnc(SCCCN2C3CCC2CC(c2cccc(C(F)(F)F)c2)C3)n1C,1
1809,1809,CCC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(C34CC3CNC4)cc2)cc1,1
1810,1810,CC(=O)Nc1cccc(N2CCN(CCCCNS(=O)(=O)CC3CCCCC3)CC2)c1,1
1811,1811,Cc1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,1
1812,1812,FC(F)(F)Oc1ccc(OC2CC2)c(CNC2CCC3CCC2(c2ccccc2)N3)c1,1
1813,1813,CC1CCCN(CCN2CCN(c3cccc(Cl)c3)C2=O)C1,1
1814,1814,COc1ccc(C(C)NC2CCC(C(=O)N3CCC(c4ccccc4)(c4ccccc4)CC3)C(C)(C)C2)cc1,1
1815,1815,CN(C)C(=O)C1CC2(CCN(c3cc(N)ccn3)CC2)c2ccccc21,1
1816,1816,CC(C(=O)NC1(c2ccccc2)CCC(N2CCC(O)CC2)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1
1817,1817,Cc1cc(-c2nc3cc4c(cc3o2)CCN(CCCSc2nnc(-c3cccc5nc(C)ccc53)n2C)CC4)n(C)n1,1
1818,1818,CC(C)=CCn1c2c(c(C#N)c1N1CCCC(N)C1)n(C)c(=O)n(Cc1cnc3ccccc3n1)c2=O,1
1819,1819,CNC(C)c1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,1
1820,1820,Cc1nc(C)c(-c2nnc(SCCCN3CCC4(CCc5cc(Cl)ccc54)C3)n2C)s1,1
1821,1821,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCC(O)(Cc2ccccc2)CC1,1
1822,1822,CS(=O)(=O)N1CCC2(C1)CCN(c1ccc(C(=O)Nc3cc(-c4cccs4)ccc3N)cn1)CC2,1
1823,1823,CC1(N2CCC(N(c3ccccc3)c3cccnc3)CC2)CCN(C(=O)c2c(Cl)cncc2Cl)CC1,1
1824,1824,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,1
1825,1825,CC1(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCN(C2(c3ccccc3)CCC(N3CCN(c4ccccc4)C(=O)C3)CC2)C1=O,1
1826,1826,COc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1,1
1827,1827,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c21,1
1828,1828,Nc1ccc(-c2ccc(F)cc2)cc1NC(=O)c1ccc(CN2CCC3(CCNC3)CC2)cc1,1
1829,1829,CS(=O)(=O)Nc1ccc(CCN(CCOc2ccc(NS(C)(=O)=O)cc2)c2ccc([N+](=O)[O-])c3nonc32)cc1,1
1830,1830,CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCC1CCN(C(C)C)CC1,1
1831,1831,O=S(=O)(c1ccc(C=Cc2ccccc2O)nc1)c1ccccc1F,1
1832,1832,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2cccc(F)c2)CCN(C(=O)c2cc(S(=O)(=O)NCC(F)(F)F)c(F)cc2Cl)CC1,1
1833,1833,COc1cc(OC)cc(C(=O)NCC2(C#N)CCN(CCc3ccccc3)CC2)c1,1
1834,1834,CC(=O)C1=NN2c3cc(F)ccc3OCC2C1(CCCN)c1ccccc1,1
1835,1835,CCN1c2cccc(CCN3CCN(c4cccc5nc(C)ccc54)CC3)c2OCC1=O,1
1836,1836,CCN(CC)C(=O)c1ccc(C(c2cccnc2)=C2CCN(Cc3ccc(F)cc3)CC2)cc1,1
1837,1837,CCc1oc(CCc2cc(N3CCOCC3)cc(NCCC#N)n2)nc1C,1
1838,1838,Cc1ccc2c(cccc2N2CCN(CCCc3cccc4c3OCC(=O)N4C)CC2)n1,1
1839,1839,CC(C)(C)c1ccc2c(ccn2-c2ccc(F)cc2)c1,1
1840,1840,Fc1ccccc1Cn1ccc2c1ncnc2OC1CCN(Cc2ccccn2)CC1,1
1841,1841,CC1CN(CC2(c3ccncc3)CC2)CCN1S(=O)(=O)c1ccc(C(C)(O)C(F)(F)F)cc1,1
1842,1842,OC1(c2ccc(F)c(F)c2)CCNCC1c1cc(-c2c(Cl)cccc2Cl)on1,1
1843,1843,COc1cccc(C2CCN(C3CCC(C(=O)NCc4cc(C(F)(F)F)cc(C(F)(F)F)c4)(C(C)C)C3)CC2)c1,1
1844,1844,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,1
1845,1845,CN1CCCC1CCN1CCCc2cc(NC(=N)c3cccs3)ccc21,1
1846,1846,CN1CC2CC1CN2c1cnc(-c2ccccc2)cn1,1
1847,1847,CSc1ncccc1C(=O)N1CCC(NCc2cncn2Cc2ccc(C#N)cc2)C1=O,1
1848,1848,COC(C)(C)CCOc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1,1
1849,1849,COCCCn1cc(CN(C(=O)C2CNCCC2(O)c2ccc(F)c(F)c2)C2CC2)c2c1c(CN1CCOCC1)ccc2F,1
1850,1850,O=C(NO)c1cnc(N2CC3CN(Cc4ccc5ccccc5c4)CC3C2)nc1,1
1851,1851,CN(CCc1ccc(Cl)c(Cl)c1)CC(O)COc1ccc(NS(C)(=O)=O)cc1,1
1852,1852,O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(OC(F)(F)F)c1,1
1853,1853,CC(C)S(=O)(=O)NC1CN(C)CC1c1ccc(-c2cccc(C(F)(F)F)c2)cc1,1
1854,1854,Cc1ccc2c(cccc2N2CCN(CCc3cccc4c3OCc3c(C(=O)NC(C)C)ncn3-4)CC2)n1,1
1855,1855,CC1(C)c2cc(CC(=O)NCCCN(CCOc3ccc(NS(C)(=O)=O)cc3)CCc3ccc(NS(C)(=O)=O)cc3)ccc2N2CCC3OC4CC[N+]5=C(C4=CC3=C21)C(C)(C)c1cc(S(=O)(=O)[O-])ccc15,1
1856,1856,CN1CCCC(c2nc3ccccc3n2CC2CCCO2)C1,1
1857,1857,CCC1NC(c2cc(C#N)ccn2)=NC1(c1ccc(F)cc1)c1ccc(F)cc1,1
1858,1858,CNCc1cc(F)c(OC)cc1Oc1ccc(Cl)c(Cl)c1,1
1859,1859,N#Cc1cc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)sc3c2)ccc1F,1
1860,1860,CN(CCN1CCN(C2COOC2)C1=O)CC12CCC(CC1)C2(C)C,1
1861,1861,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,1
1862,1862,Cc1nc(C)c(-c2ccc(N3C(=O)N(c4cc(O)ncn4)C4(CCN(Cc5ncccc5C)CC4)C3=O)cc2)s1,1
1863,1863,Cc1ccc(CCNCC(O)COc2ccc(NS(C)(=O)=O)cc2)cc1C,1
1864,1864,COC(=O)c1ccc(Oc2ccc(NC(=O)c3ccc(C(=N)N(C)C)cc3)c(C(=O)Nc3ccc(Cl)cn3)c2)cc1,1
1865,1865,Nc1ccnc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)c1,1
1866,1866,COc1ccc(C2CN(CCC3CCS(=O)(=O)CC3)CC2CC(=O)Nc2cccc(Cl)c2)cc1,1
1867,1867,N#Cc1ccc2cc(COC3CCNC3)ccc2c1,1
1868,1868,Cc1ccc2c(cccc2-c2nnc(SCCCN3CC4CC4(c4ccc(C#N)cc4)C3)n2C)n1,1
1869,1869,CCNC(=O)NCCCOc1cc(CCCOC)cc(CN(C(=O)C2CNCCC2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c1,1
1870,1870,Cc1cc(F)ccc1C=Cc1ccc(S(=O)(=O)c2ccccc2F)cn1,1
1871,1871,CCc1cc(Oc2ccc(F)cc2CNC)ccc1Cl,1
1872,1872,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)c(F)c3)n2)n1C(C)C,1
1873,1873,Cc1nn(CCOCC(F)(F)F)c2c1nc(N1CCNC(C)C1)nc2Nc1ccncn1,1
1874,1874,CCCCC(NC(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)c1ccc(OC)nc1,1
1875,1875,Cc1ncoc1-c1nnc(SCCCN2C3CCC2CC(c2ccc(C(C)(C)C)cc2)C3)n1C,1
1876,1876,COc1ncc(-c2cccc3c2CC(NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cn1,1
1877,1877,O=C(c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1)N1CCCC1,1
1878,1878,CC1NC(c2cccc(C#N)n2)=NC1(c1ccc(F)cc1)c1ccc(F)nc1,1
1879,1879,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccccc3C(F)(F)F)C2)n1C,1
1880,1880,COC(=O)N(NC(=O)c1c2ccccc2nc(-c2ccccc2)c1CN1CCN(C2CCSCC2)CC1)c1ccccc1,1
1881,1881,CC(C)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,1
1882,1882,CC(C)C1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCC(N2CCC(c3cccc(O)c3)CC2)C1,1
1883,1883,CCOC(=O)CNc1cc(N2CCOCC2)cc(CCc2nc(C)c(CC)o2)n1,1
1884,1884,NC(=O)c1cccc(OC2CC3CCC(C2)N3CC(=O)Nc2ccccc2)c1,1
1885,1885,COc1cc(CN2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc(OC)c1OC,1
1886,1886,O=C1OC2(CN1c1ccc(F)cc1)CCC(c1nc3cc(OC(F)(F)F)ccc3[nH]1)CC2,1
1887,1887,O=C(C1CNCCC12OCc1cc(F)c(F)cc12)N(Cc1ccc(Cl)cc1Cl)C1CC1,1
1888,1888,CC(c1cccc(C(F)(F)F)c1)N1CCN(CCN2Cc3ccccc3C2)C1=O,1
1889,1889,O=S(=O)(Nc1ccc(C23CC2CNC3)cc1)c1ccc(C(F)(F)F)cc1,1
1890,1890,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccc(Cl)cc5)c4)n[nH]c2-3)CC1,1
1891,1891,COc1cc(N2CC3COCC(C2)N3)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn32)n1,1
1892,1892,COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)CC2c2ccc(C(F)(F)F)cc2)cc1,1
1893,1893,CCCCC1(CCCC)NC(c2nc(-c3ccccc3)c[nH]2)Cc2c3ccccc3[nH]c21,1
1894,1894,CCOc1cc(CN2CCC(Nc3nc4cc(C(N)=O)ccc4o3)CC2)cc(OCC)c1F,1
1895,1895,Cc1cc(C)n(-c2cc(NC(=O)CN3CCC(N(C)C)C3)nc(-c3ccc(C)o3)n2)n1,1
1896,1896,CCc1sc(-c2cn(CC3CCOCC3)c3c2cccc3Cl)nc1CN(C)CCO,1
1897,1897,c1cc(C2CCCCC2)ccc1OCCCN1CCCCC1,1
1898,1898,Cc1ccc2c(cccc2-c2nnc(SCCCN3CCc4ccc5oc(C(F)(F)F)nc5c4CC3)n2C)n1,1
1899,1899,Cc1[nH]c(-c2ccccn2)cc1C(=O)NCCCN1CCN(c2cccc(Cl)c2Cl)CC1,1
1900,1900,Cc1cc(Cn2cc(CN(C(=O)C3CNCCC3(O)c3ccc(F)c(F)c3)C3CC3)c3c2cccc3F)no1,1
1901,1901,Cc1nc2cccc(F)c2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,1
1902,1902,CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCNCC2,1
1903,1903,COC1(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCN(C2(c3ccccc3)CCC(N3CCC4(CCOC4)CC3)CC2)C1=O,1
1904,1904,O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc54)CC3)cc21)c1cccnc1,1
1905,1905,O=C(C1CCN(c2cccc(C(F)(F)F)n2)CC1)N1CCC(NC2CCC(O)(c3ccc(-c4ncccn4)cn3)CC2)C1,1
1906,1906,Cc1ccc2c(cccc2-c2nnc(SCCCCN3CCc4cc5c(cc4CC3)C(=O)N(C(C)C)C5)n2C)n1,1
1907,1907,Cc1cccc(Nc2nc(NC3CCC(F)(F)CC3N)ncc2C(N)=O)c1,1
1908,1908,CC(C)c1ccc(CS(=O)(=O)c2ccc(C34CC3CNC4)cc2)cc1,1
1909,1909,O=C(NC1CCN(Cc2ccc3[nH]ccc3c2)CC1)c1cc(=O)c2ccc(F)cc2o1,1
1910,1910,CC1CCCN1CCc1ccc(-c2ccc(S(=O)(=O)NC3CCC3)cc2)cc1,1
1911,1911,COC(=O)c1coc(CN2CCN(C(=O)CC(c3ccc(F)cc3)c3ccc(Br)cc3)CC2)n1,1
1912,1912,O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1cccc(C(F)(F)F)c1,1
1913,1913,CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ncc(C(F)(F)F)cc2Cl)CC1)C(F)(F)F,1
1914,1914,CNCc1cc(F)ccc1Oc1ccc(Cl)cc1,1
1915,1915,Cc1cccc(N2CCN(CCCCCCN3CCN(c4cccc(C)c4)CC3)CC2)c1,1
1916,1916,COc1ccc(C2CCC(N3CC(NC(=O)CNc4n[nH]c5ccc(C(F)(F)F)cc54)C3)CC2)cn1,1
1917,1917,COCCN(C)Cc1csc(-c2cn(CC3CCOCC3)c3c2cccc3Cl)n1,1
1918,1918,CNC(=O)Cn1c2ccccc2n(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c1=O,1
1919,1919,O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc54)CC3)ccc21)C(F)(F)F,1
1920,1920,CCC(O)(c1cn(Cc2ccc3c(c2)sc(C(C)(C)O)c3-c2ccccc2)nn1)C(F)(F)F,1
1921,1921,CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,1
1922,1922,CC(C)C(N)C(=O)N1CC(c2cc(F)ccc2F)=CC1c1ccccc1,1
1923,1923,FC(F)(F)c1ccccc1CN(C1CCNC1)C1CCOCC1,1
1924,1924,CC(=O)NC(CCN1C2CCC1CC(n1c(C)nc3ccccc31)C2)c1ccccc1,1
1925,1925,COc1cc(C=Cc2nc(N)c3ccccc3n2)ccc1-n1cnc(C)c1,1
1926,1926,CC(C)=CCn1c2c(c(C#N)c1N1CCCNCC1)n(C)c(=O)n(Cc1nc(C)c3ccccc3n1)c2=O,1
1927,1927,CS(=O)(=O)N1CCC(C2NC(c3nc(-c4ccccc4)c[nH]3)Cc3c4ccccc4[nH]c32)CC1,1
1928,1928,O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1cc(Cl)ccc1Cl,1
1929,1929,O=S(=O)(c1ccc2c(c1)CCNCC2)N1CC(Oc2ccc(Cl)cc2)C1,1
1930,1930,Cc1ccc(-c2nnc(SCCCN3CC4CC4(c4ccc(C(F)(F)F)cc4)C3)n2C)cn1,1
1931,1931,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5Cl)c4)n[nH]c2-3)CC1,1
1932,1932,Cc1ncoc1-c1nnc(SCCCN2CCC3CC3(c3ccccc3)C2)n1C,1
1933,1933,Cc1cc2cc(-c3ccc(N4CC5CC4CN5C)nn3)ccc2[nH]1,1
1934,1934,O=C1N(CCN2Cc3ccccc3C2)CCN1c1ccc(Cl)c(Cl)c1,1
1935,1935,Cn1c(SCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cncnc1,1
1936,1936,C1=CCOCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccnc(c2)OCC1,1
1937,1937,CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,1
1938,1938,Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3C)CC2)nc(-c2ccccc2)n1-c1ccccc1,1
1939,1939,Cc1ccc2c(cccc2N2CCN(CCc3cccc4c3OCc3nc(C(F)(F)F)cn3-4)CC2)n1,1
1940,1940,CCc1oc(CCc2cc(N3CCOCC3)cc(NC(C)C)n2)nc1C,1
1941,1941,CCCn1c(C)c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1-c1ccccn1,1
1942,1942,CC(C)CN(C(=O)c1ccccc1Oc1ccccc1)C1CCNC1,1
1943,1943,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(CC2CCCN(CC3CC3)C2)CC1,1
1944,1944,NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2ccccc2)n1,1
1945,1945,Nc1ccnc(N2CCC(n3c4ncccc4n(-c4ccccc4)c3=O)CC2)c1,1
1946,1946,O=C1N(CCN2Cc3ccccc3C2)CCN1c1cc(Cl)cc(Cl)c1,1
1947,1947,NC(C(=O)N1CC(c2cc(F)ccc2F)=CC1c1cccc(O)c1)C1CC1,1
1948,1948,CCCCN(CCc1ccc(Cl)c(Cl)c1)CC(O)COc1ccc(NS(C)(=O)=O)cc1,1
1949,1949,Fc1ccc2c(c1)nc(-c1ccccn1)n2-c1ccc(OCCCN2CCc3ccccc3C2)cc1,1
1950,1950,Cc1cn(Cc2ccccc2)c2ncnc(OC3CCN(Cc4cscn4)CC3)c12,1
1951,1951,O=C(Nc1ccc(-c2nnc(NCCCN3CCCCC3)o2)c(F)c1)c1ccccc1F,1
1952,1952,CC(C)N(CCc1c[nH]c2ccccc12)Cc1ccc(C=CC(=O)NO)cc1,1
1953,1953,CCC(O)(c1cn(Cc2ccc3c(c2)sc(C(C)O)c3-c2ccccc2)nn1)C(F)(F)F,1
1954,1954,Cc1cccc(C)c1C1(O)CCC(N2CC(NC(=O)CNC(=O)c3cccc(C(F)(F)F)c3)C2)CC1,1
1955,1955,CCN1CCCc2cc3c(cc21)OC1=CC2=[N+](CCCC(=O)N(CCOc4ccc(NS(C)(=O)=O)cc4)CCc4ccc(NS(C)(=O)=O)cc4)CCCC2=CC1N3,1
1956,1956,O=c1[nH]c2ccccc2n1C1CCN(CCCN2C(=O)CCc3cccc(F)c32)CC1,1
1957,1957,COCCCc1cc(CN(C(=O)C2CNCCC2c2ccccc2)C2CC2)cc(OCCOC)c1,1
1958,1958,O=C(C1CC1c1ccc(C(F)(F)F)cc1)N1CCN(S(=O)(=O)c2cc(C(F)(F)F)cc(C(F)(F)CO)c2)CC1,1
1959,1959,FC1CCNCC1c1c2cc(Cl)ccc2[nH]c1-c1ccccc1,1
1960,1960,CCC(CC)NC(=O)CCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1,1
1961,1961,CCN1CCN(c2cc3[nH]c(SC4(C)CCC(c5nnnn5C)CC4)nc3cc2Cl)CC1,1
1962,1962,CC1(C)c2cc(CCCCCC(=O)NCCCCCCN(CCOc3ccc(NS(C)(=O)=O)cc3)CCc3ccc(NS(C)(=O)=O)cc3)ccc2N2CCC3OC4CC[N+]5=C(C4=CC3=C21)C(C)(C)c1cc(S(=O)(=O)[O-])ccc15,1
1963,1963,CNCc1cc(C(F)(F)F)ccc1Oc1ccc(Cl)c(Cl)c1,1
1964,1964,Fc1cccc(Cn2ccc3c2ncnc3OC2CCN(Cc3ccccn3)CC2)c1F,1
1965,1965,O=C(c1ccc(Oc2ccc(Cl)cc2)nc1)N1CCCN(C2CCC2)CC1,1
1966,1966,CN1C(=O)C=CC2(C)C3CCC4(C)C(O)C(=Cc5cccnc5)CC4C3CCC12,1
1967,1967,CN(c1ccc(Cl)cc1)c1ccc(Nc2nccc(N)n2)cc1,1
1968,1968,O=C1OCCN1C1CCN(CCOc2ccc(Oc3nc4ccccc4s3)cc2)CC1,1
1969,1969,CCN1CC(NS(=O)(=O)C(C)C)C(c2ccc(-c3ccc(C#N)cc3)cc2)C1,1
1970,1970,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(C)c1,1
1971,1971,OC1CC(CN2CCC(c3ccccc3Cl)CC2)CCc2cccnc21,1
1972,1972,Cc1nc2ccccc2c(=O)n1-c1ccc(OCCCN2CCCCCC2)cc1,1
1973,1973,Cc1nc2cc(Cl)ccc2c(=O)n1-c1ccc(OC2CCN(C3CCC3)CC2)cc1,1
1974,1974,CN1Cc2cncn2Cc2ccc(C#N)c(c2)Oc2ccc3c(c2)C(CC3)N2CCC1C2=O,1
1975,1975,Cc1ccc(F)cc1COC1CCc2ccc(N3CCNCC3C)nc21,1
1976,1976,COc1ccc(CC(=O)NCc2ccccc2-c2ccccc2C(=O)NCCc2cccnc2)cc1,1
1977,1977,CCC(C)(C)Cc1c[nH]c(CCc2ccc(-c3ccccn3)cc2)n1,1
1978,1978,Fc1c(Cn2ccc3c2ncnc3OC2CCN(Cc3cscn3)CC2)cccc1C(F)(F)F,1
1979,1979,Cn1c(=O)cc(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(OC(F)(F)F)ccc21,1
1980,1980,CC(c1ccc(Cl)nc1)N1C2CCC1CC(Oc1cccc(C(N)=O)c1)C2,1
1981,1981,Cc1[nH]nc(C(=O)NC2CC(C)(C)Oc3nc(-c4ccc(Cl)cc4Cl)c(-c4ccc(Cl)cc4)cc32)c1C,1
1982,1982,Cc1cccc(C)c1OCC(C)N,1
1983,1983,Fc1ccc2[nH]c(-c3ccccc3)c(C3CNCCC3F)c2c1,1
1984,1984,NC(=O)c1ccccc1OC1CC2CCC(C1)N2Cc1ccccc1,1
1985,1985,COc1ccc(CN2CCC(C#N)(CNC(=O)c3cc(OC)cc(OC)c3)CC2)cc1,1
1986,1986,COc1cc(-c2cn(C3C(=O)NC4CCC3C4)nn2)ccc1-n1cnc(C)c1,1
1987,1987,Cn1c(SCCCN2CCC3CC3(c3ccc(C(F)(F)F)cc3)CC2)nnc1-c1ccnnc1,1
1988,1988,CN(C)Cc1ccc2c(c1)CCC(N(C)C(=O)c1ccc(-c3ccc(F)cc3)cn1)C2,1
1989,1989,Fc1ccc2c(c1)nc(-c1ccccn1)n2-c1ccc(OCCCN2CCCCC2)cc1,1
1990,1990,Cc1nc(N2CCC(O)(C3CC3)CC2)nc2ccc(NC(=O)C=Cc3ccc(C(F)F)cc3)cc12,1
1991,1991,O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc54)CC3)ccc21)c1ccc(F)cc1,1
1992,1992,Fc1cccc(Cn2ccc3c2ncnc3OC2CCN(Cc3cscn3)CC2)c1F,1
1993,1993,COc1cc(-c2cn(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)nn2)ccc1-n1cnc(C)c1,1
1994,1994,CN(CC1(O)CCCCC1)C(=O)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,1
1995,1995,COc1ccc(CNC(=O)C2(c3ccccc3)CCN(c3cc(N)ccn3)CC2)cc1,1
1996,1996,COc1cc(-c2cn(Cc3ccccc3F)nn2)ccc1-n1cnc(C)c1,1
1997,1997,O=C(Nc1ccc(-c2nnc(NCCCN3CCCCC3)o2)c(Cl)c1)c1ccccc1F,1
1998,1998,CC(=O)NCCc1ccccc1-c1cc(C2CNCCC2(O)c2ccc(F)c(F)c2)no1,1
1999,1999,CCc1sc(CCc2cc(N3CCOCC3)cc(NC(C)c3cc(Cl)cc(NC(=O)OC(C)C)c3)n2)nc1C,1
2000,2000,O=c1[nH]ccc2nc(-c3ccc(CN4CCC(c5n[nH]c(-c6ccccn6)n5)CC4)cc3)c(-c3ccccc3)cc21,1
2001,2001,CN1CCN(c2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)CC1,1
2002,2002,CN(C(=O)N1CC(c2cc(F)ccc2F)=CC1c1ccccc1)C1CCN(C)CC1,1
2003,2003,Fc1ccc(Cn2c3ccccc3nc2N2CCC(n3cccc3)CC2)cc1,1
2004,2004,COCCCn1cc(CN(C(=O)C2CNCCC2(O)c2ccc(F)c(F)c2)C2CC2)c2c1cccc2F,1
2005,2005,COc1ccc2c(=O)cc(C(=O)NC3CCN(Cc4ccc5c(c4)OCO5)CC3)oc2c1,1
2006,2006,CC(C)CN1C(=O)CN(Cc2ccc(-c3cccc(CN4CCCCC4)n3)cc2)C1=O,1
2007,2007,Nc1nccc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)n1,1
2008,2008,COc1cc(OC)cc(C(=O)NCC2(C#N)CCN(Cc3ccccc3C(F)(F)F)CC2)c1,1
2009,2009,N#Cc1ccccc1-c1cccc(OC2CC3CCC(C2)N3)n1,1
2010,2010,CCOCC1(COCC)NC(c2nc(-c3ccccc3)c[nH]2)Cc2c3ccccc3[nH]c21,1
2011,2011,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5cccnc5)c4)n[nH]c2-3)CC1,1
2012,2012,FC(F)(F)c1ccccc1Cn1ccc2c1ncnc2OC1CCN(Cc2cscn2)CC1,1
2013,2013,CC(=O)NC1CCc2ccc(CCN3CCN(c4nsc5ccccc54)CC3)cc21,1
2014,2014,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1,1
